;Scopy version,f4beeb1
;Exported on,Wednesday October 09/10/2024
;Device,M2K
;Nr of samples,65536
;Sample rate,0
;Tool,Spectrum Analyzer
;Additional Information,Exponential RMS,Blackman-Harris,100,Exponential RMS,Blackman-Harris,100,
Sample,Frequency(Hz),Amplitude CH1(V/?Hz),Amplitude CH2(V/?Hz)
240,3662.11,1.45497e-05,1.32837e-06
241,3677.37,1.42755e-05,1.37076e-06
242,3692.63,1.42322e-05,1.32831e-06
243,3707.89,1.44039e-05,1.30971e-06
244,3723.14,1.44962e-05,1.31368e-06
245,3738.4,1.48843e-05,1.29422e-06
246,3753.66,1.42323e-05,1.24405e-06
247,3768.92,1.40135e-05,1.26814e-06
248,3784.18,1.50983e-05,1.33379e-06
249,3799.44,1.51887e-05,1.40152e-06
250,3814.7,1.49553e-05,1.42173e-06
251,3829.96,1.46077e-05,1.3344e-06
252,3845.21,1.47754e-05,1.28812e-06
253,3860.47,1.47914e-05,1.30014e-06
254,3875.73,1.40769e-05,1.33204e-06
255,3890.99,1.36973e-05,1.30064e-06
256,3906.25,1.42375e-05,1.24692e-06
257,3921.51,1.43848e-05,1.22507e-06
258,3936.77,1.42513e-05,1.2857e-06
259,3952.03,1.42208e-05,1.35394e-06
260,3967.29,1.44956e-05,1.33984e-06
261,3982.54,1.43335e-05,1.33627e-06
262,3997.8,1.37393e-05,1.26364e-06
263,4013.06,1.43103e-05,1.24106e-06
264,4028.32,1.47007e-05,1.30832e-06
265,4043.58,1.43987e-05,1.36739e-06
266,4058.84,1.42652e-05,1.39569e-06
267,4074.1,1.42688e-05,1.34792e-06
268,4089.36,1.41238e-05,1.3024e-06
269,4104.61,1.44734e-05,1.30075e-06
270,4119.87,1.49838e-05,1.46134e-06
271,4135.13,1.45483e-05,1.52152e-06
272,4150.39,1.39335e-05,1.39781e-06
273,4165.65,1.35637e-05,1.30614e-06
274,4180.91,1.38743e-05,1.28601e-06
275,4196.17,1.40547e-05,1.32032e-06
276,4211.43,1.41912e-05,1.3211e-06
277,4226.68,1.39696e-05,1.33476e-06
278,4241.94,1.31849e-05,1.3396e-06
279,4257.2,1.29933e-05,1.30736e-06
280,4272.46,1.35731e-05,1.30135e-06
281,4287.72,1.41887e-05,1.31924e-06
282,4302.98,1.45662e-05,1.34673e-06
283,4318.24,1.47913e-05,1.37568e-06
284,4333.5,1.46876e-05,1.35103e-06
285,4348.75,1.38998e-05,1.28341e-06
286,4364.01,1.36756e-05,1.30899e-06
287,4379.27,1.43591e-05,1.41022e-06
288,4394.53,1.44915e-05,1.47048e-06
289,4409.79,1.3716e-05,1.40797e-06
290,4425.05,1.33542e-05,1.37138e-06
291,4440.31,1.42884e-05,1.35634e-06
292,4455.57,1.43827e-05,1.3487e-06
293,4470.83,1.39941e-05,1.33797e-06
294,4486.08,1.43483e-05,1.31324e-06
295,4501.34,1.40379e-05,1.296e-06
296,4516.6,1.34295e-05,1.31095e-06
297,4531.86,1.42305e-05,1.35945e-06
298,4547.12,1.47807e-05,1.33625e-06
299,4562.38,1.43723e-05,1.27536e-06
300,4577.64,1.36327e-05,1.21921e-06
301,4592.9,1.3559e-05,1.27881e-06
302,4608.15,1.35529e-05,1.30368e-06
303,4623.41,1.35646e-05,1.3098e-06
304,4638.67,1.43707e-05,1.33746e-06
305,4653.93,1.51528e-05,1.36789e-06
306,4669.19,1.44558e-05,1.35641e-06
307,4684.45,1.38964e-05,1.30354e-06
308,4699.71,1.41487e-05,1.29161e-06
309,4714.97,1.4657e-05,1.26946e-06
310,4730.22,1.50304e-05,1.29139e-06
311,4745.48,1.49467e-05,1.29891e-06
312,4760.74,1.52463e-05,1.30444e-06
313,4776,1.508e-05,1.3213e-06
314,4791.26,1.44057e-05,1.31294e-06
315,4806.52,1.38886e-05,1.30402e-06
316,4821.78,1.39753e-05,1.30192e-06
317,4837.04,1.40402e-05,1.34889e-06
318,4852.29,1.37439e-05,1.35486e-06
319,4867.55,1.38286e-05,1.35137e-06
320,4882.81,1.38169e-05,1.33483e-06
321,4898.07,1.3984e-05,1.34049e-06
322,4913.33,1.38003e-05,1.41023e-06
323,4928.59,1.40537e-05,1.45661e-06
324,4943.85,1.40733e-05,1.46882e-06
325,4959.11,1.4021e-05,1.43706e-06
326,4974.37,1.37826e-05,1.36544e-06
327,4989.62,1.34789e-05,1.28911e-06
328,5004.88,1.37836e-05,1.29427e-06
329,5020.14,1.37502e-05,1.30163e-06
330,5035.4,1.38675e-05,1.30581e-06
331,5050.66,1.38687e-05,1.35056e-06
332,5065.92,1.38881e-05,1.37523e-06
333,5081.18,1.44134e-05,1.35127e-06
334,5096.44,1.48518e-05,1.29443e-06
335,5111.69,1.48944e-05,1.26616e-06
336,5126.95,1.43167e-05,1.29518e-06
337,5142.21,1.38791e-05,1.29757e-06
338,5157.47,1.36925e-05,1.26661e-06
339,5172.73,1.36663e-05,1.33692e-06
340,5187.99,1.44585e-05,1.37122e-06
341,5203.25,1.44542e-05,1.30923e-06
342,5218.51,1.412e-05,1.29854e-06
343,5233.76,1.42842e-05,1.3243e-06
344,5249.02,1.46372e-05,1.32562e-06
345,5264.28,1.49969e-05,1.34457e-06
346,5279.54,1.51099e-05,1.33314e-06
347,5294.8,1.48707e-05,1.26219e-06
348,5310.06,1.46678e-05,1.27127e-06
349,5325.32,1.43424e-05,1.29881e-06
350,5340.58,1.3855e-05,1.29012e-06
351,5355.83,1.36234e-05,1.28221e-06
352,5371.09,1.32217e-05,1.27425e-06
353,5386.35,1.37198e-05,1.29201e-06
354,5401.61,1.43403e-05,1.34614e-06
355,5416.87,1.41826e-05,1.35898e-06
356,5432.13,1.38181e-05,1.30543e-06
357,5447.39,1.3748e-05,1.23067e-06
358,5462.65,1.40246e-05,1.29941e-06
359,5477.91,1.43282e-05,1.37051e-06
360,5493.16,1.39072e-05,1.35486e-06
361,5508.42,1.31141e-05,1.31518e-06
362,5523.68,1.35984e-05,1.2704e-06
363,5538.94,1.43556e-05,1.25462e-06
364,5554.2,1.43937e-05,1.26526e-06
365,5569.46,1.40223e-05,1.28385e-06
366,5584.72,1.3586e-05,1.3462e-06
367,5599.98,1.35771e-05,1.39848e-06
368,5615.23,1.40081e-05,1.33143e-06
369,5630.49,1.41502e-05,1.23576e-06
370,5645.75,1.40195e-05,1.23038e-06
371,5661.01,1.38478e-05,1.27051e-06
372,5676.27,1.3873e-05,1.28078e-06
373,5691.53,1.39382e-05,1.24357e-06
374,5706.79,1.34169e-05,1.24438e-06
375,5722.05,1.24373e-05,1.29351e-06
376,5737.3,1.27691e-05,1.3005e-06
377,5752.56,1.32114e-05,1.27156e-06
378,5767.82,1.32632e-05,1.27889e-06
379,5783.08,1.36716e-05,1.31641e-06
380,5798.34,1.41526e-05,1.34289e-06
381,5813.6,1.44145e-05,1.34137e-06
382,5828.86,1.44272e-05,1.34079e-06
383,5844.12,1.45915e-05,1.30745e-06
384,5859.38,1.43084e-05,1.3296e-06
385,5874.63,1.4414e-05,1.34999e-06
386,5889.89,1.45886e-05,1.28164e-06
387,5905.15,1.3854e-05,1.24448e-06
388,5920.41,1.33404e-05,1.2126e-06
389,5935.67,1.35448e-05,1.25737e-06
390,5950.93,1.41656e-05,1.35266e-06
391,5966.19,1.46019e-05,1.39502e-06
392,5981.45,1.44082e-05,1.34464e-06
393,5996.7,1.43007e-05,1.32493e-06
394,6011.96,1.42826e-05,1.36242e-06
395,6027.22,1.3713e-05,1.36362e-06
