;Scopy version,f4beeb1
;Exported on,Friday October 11/10/2024
;Device,M2K
;Nr of samples,4096
;Sample rate,0
;Tool,Spectrum Analyzer
;Additional Information,Exponential RMS,Blackman-Harris,500,Exponential RMS,Blackman-Harris,500,
Sample,Frequency(Hz),Amplitude CH1(V/?Hz),Amplitude CH2(V/?Hz)
266,6494.14,4.33718e-05,5.66304e-05
267,6518.55,4.27816e-05,5.68141e-05
268,6542.97,4.25857e-05,5.7597e-05
269,6567.38,4.31157e-05,5.74769e-05
270,6591.8,4.31015e-05,5.6804e-05
271,6616.21,4.30013e-05,5.57951e-05
272,6640.63,4.23766e-05,5.59262e-05
273,6665.04,4.22111e-05,5.69817e-05
274,6689.45,4.23334e-05,5.7664e-05
275,6713.87,4.26561e-05,5.81897e-05
276,6738.28,4.32926e-05,5.75428e-05
277,6762.7,4.38092e-05,5.55955e-05
278,6787.11,4.37264e-05,5.57298e-05
279,6811.52,4.35749e-05,5.75661e-05
280,6835.94,4.35376e-05,5.78935e-05
281,6860.35,4.26619e-05,5.63531e-05
282,6884.77,4.24281e-05,5.53588e-05
283,6909.18,4.26008e-05,5.61363e-05
284,6933.59,4.19805e-05,5.57714e-05
285,6958.01,4.23529e-05,5.50448e-05
286,6982.42,4.25633e-05,5.52604e-05
287,7006.84,4.25005e-05,5.59061e-05
288,7031.25,4.29143e-05,5.61124e-05
289,7055.66,4.28869e-05,5.66107e-05
290,7080.08,4.32995e-05,5.76717e-05
291,7104.49,4.2764e-05,5.74554e-05
292,7128.91,4.28123e-05,5.67134e-05
293,7153.32,4.37551e-05,5.66446e-05
294,7177.73,4.35844e-05,5.75186e-05
295,7202.15,4.25823e-05,5.60067e-05
296,7226.56,4.1992e-05,5.57735e-05
297,7250.98,4.17765e-05,5.67444e-05
298,7275.39,4.30475e-05,5.61732e-05
299,7299.8,4.36931e-05,5.60054e-05
300,7324.22,4.4086e-05,5.69111e-05
301,7348.63,4.44453e-05,5.80996e-05
302,7373.05,4.38461e-05,5.68352e-05
303,7397.46,4.33974e-05,5.5818e-05
304,7421.88,4.3216e-05,5.67694e-05
305,7446.29,4.31073e-05,5.72564e-05
306,7470.7,4.28524e-05,5.71945e-05
307,7495.12,4.28314e-05,5.73833e-05
308,7519.53,4.29441e-05,5.59328e-05
309,7543.95,4.26846e-05,5.47899e-05
310,7568.36,4.2597e-05,5.53897e-05
311,7592.77,4.26741e-05,5.62328e-05
312,7617.19,4.28515e-05,5.68056e-05
313,7641.6,4.27989e-05,5.78543e-05
314,7666.02,4.29772e-05,5.75384e-05
315,7690.43,4.35138e-05,5.63768e-05
316,7714.84,4.39478e-05,5.66711e-05
317,7739.26,4.37518e-05,5.66792e-05
318,7763.67,4.30959e-05,5.54203e-05
319,7788.09,4.38395e-05,5.53194e-05
320,7812.5,4.39965e-05,5.52727e-05
321,7836.91,4.37014e-05,5.49909e-05
322,7861.33,4.41974e-05,5.56381e-05
323,7885.74,4.46698e-05,5.56747e-05
324,7910.16,4.41675e-05,5.57488e-05
325,7934.57,4.30352e-05,5.62165e-05
326,7958.98,4.22326e-05,5.59922e-05
327,7983.4,4.2317e-05,5.63493e-05
328,8007.81,4.25898e-05,5.65648e-05
329,8032.23,4.22216e-05,5.74814e-05
330,8056.64,4.19674e-05,5.77929e-05
331,8081.05,4.2445e-05,5.66157e-05
332,8105.47,4.32202e-05,5.64866e-05
333,8129.88,4.30399e-05,5.65985e-05
334,8154.3,4.22702e-05,5.58632e-05
335,8178.71,4.25013e-05,5.58565e-05
336,8203.13,4.35081e-05,5.6875e-05
337,8227.54,4.33756e-05,5.7294e-05
338,8251.95,4.27253e-05,5.68691e-05
339,8276.37,4.28713e-05,5.63669e-05
340,8300.78,4.3126e-05,5.66226e-05
341,8325.2,4.30556e-05,5.73721e-05
342,8349.61,4.28228e-05,5.80816e-05
343,8374.02,4.20682e-05,5.74413e-05
344,8398.44,4.14936e-05,5.55642e-05
345,8422.85,4.245e-05,5.53121e-05
346,8447.27,4.3787e-05,5.60018e-05
347,8471.68,4.39539e-05,5.62392e-05
348,8496.09,4.38733e-05,5.63872e-05
349,8520.51,4.33404e-05,5.53978e-05
350,8544.92,4.27366e-05,5.57919e-05
351,8569.34,4.29806e-05,5.61086e-05
352,8593.75,4.34736e-05,5.61254e-05
353,8618.16,4.38231e-05,5.62674e-05
354,8642.58,4.40164e-05,5.63331e-05
355,8666.99,4.37827e-05,5.6566e-05
356,8691.41,4.41296e-05,5.68521e-05
357,8715.82,4.42078e-05,5.6872e-05
358,8740.23,4.33995e-05,5.64237e-05
359,8764.65,4.30493e-05,5.66825e-05
360,8789.06,4.27664e-05,5.62366e-05
361,8813.48,4.34064e-05,5.56614e-05
362,8837.89,4.40637e-05,5.60027e-05
363,8862.3,4.4133e-05,5.72946e-05
364,8886.72,4.36564e-05,5.67375e-05
365,8911.13,4.38582e-05,5.55212e-05
366,8935.55,4.45584e-05,5.58594e-05
367,8959.96,4.44298e-05,5.66241e-05
368,8984.38,4.3342e-05,5.77294e-05
369,9008.79,4.32458e-05,5.78206e-05
370,9033.2,4.37164e-05,5.61036e-05
371,9057.62,4.36766e-05,5.50586e-05
372,9082.03,4.39272e-05,5.60828e-05
373,9106.45,4.37156e-05,5.76302e-05
374,9130.86,4.43474e-05,5.75668e-05
375,9155.27,4.50614e-05,5.73281e-05
376,9179.69,4.43873e-05,5.76011e-05
377,9204.1,4.37728e-05,5.72024e-05
378,9228.52,4.30932e-05,5.63143e-05
379,9252.93,4.26087e-05,5.51726e-05
380,9277.34,4.33264e-05,5.58597e-05
381,9301.76,4.4345e-05,5.65368e-05
382,9326.17,4.4108e-05,5.65748e-05
383,9350.59,4.32582e-05,5.63925e-05
384,9375,4.29452e-05,5.66704e-05
385,9399.41,4.31767e-05,5.75218e-05
386,9423.83,4.3743e-05,5.79763e-05
387,9448.24,4.3662e-05,5.77807e-05
388,9472.66,4.37926e-05,5.69614e-05
389,9497.07,4.41793e-05,5.59668e-05
390,9521.48,4.44633e-05,5.62163e-05
391,9545.9,4.40035e-05,5.72097e-05
392,9570.31,4.29805e-05,5.82955e-05
393,9594.73,4.31191e-05,5.84082e-05
394,9619.14,4.28195e-05,5.84712e-05
395,9643.55,4.23425e-05,5.66438e-05
396,9667.97,4.26388e-05,5.53455e-05
397,9692.38,4.30588e-05,5.56648e-05
398,9716.8,4.32143e-05,5.62594e-05
399,9741.21,4.2631e-05,5.704e-05
400,9765.63,4.29013e-05,5.71168e-05
401,9790.04,4.4111e-05,5.72192e-05
402,9814.45,4.38792e-05,5.68354e-05
403,9838.87,4.42351e-05,5.54818e-05
404,9863.28,4.42345e-05,5.6474e-05
405,9887.7,4.42449e-05,5.7073e-05
406,9912.11,4.41759e-05,5.55773e-05
407,9936.52,4.40795e-05,5.43199e-05
408,9960.94,4.41472e-05,5.6051e-05
409,9985.35,4.37984e-05,5.70902e-05
410,10009.8,4.34945e-05,5.59335e-05
411,10034.2,4.28612e-05,5.62474e-05
412,10058.6,4.31875e-05,5.68065e-05
413,10083,4.34682e-05,5.6531e-05
414,10107.4,4.32456e-05,5.65118e-05
415,10131.8,4.33019e-05,5.60539e-05
416,10156.3,4.36558e-05,5.61001e-05
417,10180.7,4.3578e-05,5.71538e-05
418,10205.1,4.31649e-05,5.85852e-05
419,10229.5,4.27122e-05,5.84118e-05
420,10253.9,4.34911e-05,5.68795e-05
421,10278.3,4.43921e-05,5.62924e-05
422,10302.7,4.38521e-05,5.69281e-05
423,10327.1,4.32509e-05,5.6874e-05
424,10351.6,4.32435e-05,5.59027e-05
425,10376,4.33412e-05,5.58422e-05
426,10400.4,4.31911e-05,5.6214e-05
427,10424.8,4.35777e-05,5.67739e-05
428,10449.2,4.4461e-05,5.71729e-05
429,10473.6,4.34915e-05,5.73813e-05
430,10498,4.23573e-05,5.73468e-05
431,10522.5,4.28336e-05,5.6454e-05
432,10546.9,4.30501e-05,5.6061e-05
433,10571.3,4.31782e-05,5.65244e-05
434,10595.7,4.38295e-05,5.64936e-05
435,10620.1,4.36127e-05,5.73136e-05
436,10644.5,4.39668e-05,5.70524e-05
437,10668.9,4.44111e-05,5.55768e-05
438,10693.4,4.31331e-05,5.61543e-05
439,10717.8,4.2537e-05,5.65775e-05
440,10742.2,4.35867e-05,5.60457e-05
441,10766.6,4.41778e-05,5.55719e-05
442,10791,4.36022e-05,5.48163e-05
443,10815.4,4.31055e-05,5.49908e-05
444,10839.8,4.38019e-05,5.56454e-05
445,10864.3,4.49514e-05,5.50053e-05
446,10888.7,4.42534e-05,5.49292e-05
447,10913.1,4.31788e-05,5.55993e-05
448,10937.5,4.33796e-05,5.61931e-05
449,10961.9,4.36495e-05,5.70205e-05
450,10986.3,4.26306e-05,5.70594e-05
451,11010.7,4.26035e-05,5.6522e-05
452,11035.2,4.30911e-05,5.56071e-05
453,11059.6,4.32238e-05,5.5046e-05
454,11084,4.39994e-05,5.51461e-05
455,11108.4,4.42335e-05,5.50658e-05
456,11132.8,4.35528e-05,5.61765e-05
457,11157.2,4.31426e-05,5.73071e-05
458,11181.6,4.2373e-05,5.79428e-05
459,11206.1,4.19239e-05,5.73356e-05
460,11230.5,4.19666e-05,5.60104e-05
461,11254.9,4.23669e-05,5.52581e-05
462,11279.3,4.2673e-05,5.54863e-05
463,11303.7,4.32114e-05,5.61581e-05
464,11328.1,4.38481e-05,5.69325e-05
465,11352.5,4.30926e-05,5.59012e-05
466,11377,4.3166e-05,5.56923e-05
467,11401.4,4.37644e-05,5.61688e-05
468,11425.8,4.34471e-05,5.54895e-05
469,11450.2,4.28523e-05,5.67151e-05
470,11474.6,4.27733e-05,5.80939e-05
471,11499,4.29927e-05,5.78322e-05
472,11523.4,4.27139e-05,5.74048e-05
473,11547.9,4.34158e-05,5.65728e-05
474,11572.3,4.40984e-05,5.59303e-05
475,11596.7,4.40086e-05,5.56421e-05
476,11621.1,4.37395e-05,5.48236e-05
477,11645.5,4.3532e-05,5.41194e-05
478,11669.9,4.3434e-05,5.48394e-05
479,11694.3,4.37741e-05,5.49621e-05
480,11718.8,4.35646e-05,5.63612e-05
481,11743.2,4.34676e-05,5.79384e-05
482,11767.6,4.26499e-05,5.68139e-05
483,11792,4.18927e-05,5.65728e-05
484,11816.4,4.29575e-05,5.69274e-05
485,11840.8,4.32307e-05,5.64296e-05
486,11865.2,4.31927e-05,5.61203e-05
487,11889.6,4.34708e-05,5.65198e-05
488,11914.1,4.29563e-05,5.64286e-05
489,11938.5,4.27559e-05,5.59775e-05
490,11962.9,4.32361e-05,5.58796e-05
491,11987.3,4.34303e-05,5.56871e-05
492,12011.7,4.32224e-05,5.64055e-05
493,12036.1,4.33641e-05,5.62183e-05
494,12060.5,4.31541e-05,5.58127e-05
495,12085,4.3112e-05,5.64566e-05
496,12109.4,4.34401e-05,5.64962e-05
497,12133.8,4.31925e-05,5.62331e-05
498,12158.2,4.27682e-05,5.6212e-05
499,12182.6,4.3367e-05,5.56812e-05
500,12207,4.36483e-05,5.56952e-05
501,12231.4,4.30187e-05,5.68393e-05
502,12255.9,4.24193e-05,5.64378e-05
503,12280.3,4.26175e-05,5.66368e-05
504,12304.7,4.25912e-05,5.73773e-05
505,12329.1,4.21119e-05,5.61577e-05
506,12353.5,4.17651e-05,5.57509e-05
507,12377.9,4.18144e-05,5.60652e-05
508,12402.3,4.18335e-05,5.68487e-05
509,12426.8,4.26094e-05,5.65442e-05
510,12451.2,4.30357e-05,5.71053e-05
511,12475.6,4.2568e-05,5.78071e-05
512,12500,4.25801e-05,5.75138e-05
513,12524.4,4.34094e-05,5.71855e-05
514,12548.8,4.38013e-05,5.68574e-05
515,12573.2,4.33648e-05,5.58791e-05
516,12597.7,4.37649e-05,5.61209e-05
517,12622.1,4.36912e-05,5.56715e-05
518,12646.5,4.29226e-05,5.49171e-05
519,12670.9,4.27115e-05,5.58988e-05
520,12695.3,4.26807e-05,5.6916e-05
521,12719.7,4.35481e-05,5.70562e-05
522,12744.1,4.30906e-05,5.66279e-05
523,12768.6,4.29234e-05,5.68804e-05
524,12793,4.34415e-05,5.68494e-05
525,12817.4,4.31561e-05,5.63741e-05
526,12841.8,4.31164e-05,5.72517e-05
527,12866.2,4.36834e-05,5.80853e-05
528,12890.6,4.35075e-05,5.69648e-05
529,12915,4.37751e-05,5.62355e-05
530,12939.5,4.38015e-05,5.69482e-05
531,12963.9,4.35011e-05,5.78451e-05
532,12988.3,4.38238e-05,5.85101e-05
533,13012.7,4.41035e-05,5.81213e-05
534,13037.1,4.4271e-05,5.76284e-05
535,13061.5,4.37097e-05,5.66306e-05
536,13085.9,4.31607e-05,5.48689e-05
537,13110.4,4.31925e-05,5.41591e-05
538,13134.8,4.31112e-05,5.46652e-05
539,13159.2,4.33613e-05,5.51614e-05
540,13183.6,4.40721e-05,5.60834e-05
541,13208,4.36004e-05,5.69353e-05
542,13232.4,4.30116e-05,5.63669e-05
543,13256.8,4.31147e-05,5.51049e-05
544,13281.3,4.34598e-05,5.48867e-05
545,13305.7,4.3659e-05,5.52228e-05
546,13330.1,4.35567e-05,5.5709e-05
547,13354.5,4.28464e-05,5.59451e-05
548,13378.9,4.27558e-05,5.60642e-05
549,13403.3,4.33817e-05,5.65027e-05
550,13427.7,4.3094e-05,5.56638e-05
551,13452.1,4.24374e-05,5.50108e-05
552,13476.6,4.21917e-05,5.65502e-05
553,13501,4.22103e-05,5.67542e-05
554,13525.4,4.27654e-05,5.64333e-05
555,13549.8,4.3226e-05,5.65725e-05
556,13574.2,4.3012e-05,5.59482e-05
557,13598.6,4.33167e-05,5.44573e-05
558,13623,4.35061e-05,5.41781e-05
559,13647.5,4.31623e-05,5.48337e-05
560,13671.9,4.34257e-05,5.56321e-05
561,13696.3,4.43397e-05,5.6222e-05
562,13720.7,4.40525e-05,5.62661e-05
563,13745.1,4.37974e-05,5.64859e-05
564,13769.5,4.39019e-05,5.60632e-05
565,13793.9,4.39192e-05,5.61273e-05
566,13818.4,4.3595e-05,5.66758e-05
567,13842.8,4.33989e-05,5.7202e-05
568,13867.2,4.34011e-05,5.72829e-05
569,13891.6,4.28632e-05,5.66978e-05
570,13916,4.29561e-05,5.569e-05
571,13940.4,4.36979e-05,5.54028e-05
572,13964.8,4.39527e-05,5.61994e-05
573,13989.3,4.36666e-05,5.60337e-05
574,14013.7,4.407e-05,5.671e-05
575,14038.1,4.36552e-05,5.72288e-05
576,14062.5,4.23888e-05,5.68651e-05
577,14086.9,4.25215e-05,5.6545e-05
578,14111.3,4.2689e-05,5.57467e-05
579,14135.7,4.3031e-05,5.54712e-05
580,14160.2,4.23959e-05,5.55291e-05
581,14184.6,4.20365e-05,5.55454e-05
582,14209,4.25555e-05,5.59317e-05
583,14233.4,4.36994e-05,5.62607e-05
584,14257.8,4.39167e-05,5.56472e-05
585,14282.2,4.38397e-05,5.462e-05
586,14306.6,4.39336e-05,5.38662e-05
587,14331.1,4.34452e-05,5.43357e-05
588,14355.5,4.35911e-05,5.54339e-05
589,14379.9,4.43629e-05,5.59618e-05
590,14404.3,4.39915e-05,5.63081e-05
591,14428.7,4.34134e-05,5.71574e-05
592,14453.1,4.3063e-05,5.72623e-05
593,14477.5,4.29065e-05,5.65936e-05
594,14502,4.32277e-05,5.6119e-05
595,14526.4,4.4057e-05,5.61202e-05
596,14550.8,4.39365e-05,5.74347e-05
597,14575.2,4.27245e-05,5.80371e-05
