;Scopy version,f4beeb1
;Exported on,Friday October 11/10/2024
;Device,M2K
;Nr of samples,4096
;Sample rate,0
;Tool,Spectrum Analyzer
;Additional Information,Exponential RMS,Blackman-Harris,500,Exponential RMS,Blackman-Harris,500,
Sample,Frequency(Hz),Amplitude CH1(V/?Hz),Amplitude CH2(V/?Hz)
210,5126.95,3.94519e-06,3.99722e-06
211,5151.37,3.94462e-06,3.93517e-06
212,5175.78,3.95145e-06,3.91346e-06
213,5200.2,3.9425e-06,3.98243e-06
214,5224.61,3.97364e-06,3.96326e-06
215,5249.02,4.02711e-06,3.91594e-06
216,5273.44,4.07056e-06,3.91158e-06
217,5297.85,4.02182e-06,3.90478e-06
218,5322.27,3.96667e-06,3.88881e-06
219,5346.68,4.01486e-06,3.85753e-06
220,5371.09,4.04964e-06,3.89861e-06
221,5395.51,3.98641e-06,3.98192e-06
222,5419.92,4.07647e-06,3.98037e-06
223,5444.34,4.15601e-06,3.90653e-06
224,5468.75,4.10321e-06,3.88628e-06
225,5493.16,4.06856e-06,3.93954e-06
226,5517.58,4.05387e-06,3.90968e-06
227,5541.99,4.02042e-06,3.88329e-06
228,5566.41,3.97546e-06,3.87035e-06
229,5590.82,3.95541e-06,3.89699e-06
230,5615.23,4.00066e-06,3.91649e-06
231,5639.65,4.00357e-06,3.91081e-06
232,5664.06,3.9946e-06,3.88687e-06
233,5688.48,4.03735e-06,3.75295e-06
234,5712.89,4.05578e-06,3.72927e-06
235,5737.3,4.00843e-06,3.82957e-06
236,5761.72,3.99306e-06,3.80513e-06
237,5786.13,3.95562e-06,3.80391e-06
238,5810.55,3.95163e-06,3.86565e-06
239,5834.96,4.0208e-06,3.92101e-06
240,5859.38,4.10492e-06,3.91926e-06
241,5883.79,4.08571e-06,3.91094e-06
242,5908.2,4.02506e-06,3.86197e-06
243,5932.62,4.02894e-06,3.81507e-06
244,5957.03,4.04095e-06,3.86007e-06
245,5981.45,4.04589e-06,3.89372e-06
246,6005.86,3.99511e-06,3.83973e-06
247,6030.27,4.03111e-06,3.81444e-06
248,6054.69,4.10295e-06,3.82128e-06
249,6079.1,4.04191e-06,3.79939e-06
250,6103.52,3.91661e-06,3.79049e-06
251,6127.93,3.84032e-06,3.86194e-06
252,6152.34,3.88877e-06,3.92486e-06
253,6176.76,3.97741e-06,3.90229e-06
254,6201.17,4.07214e-06,3.8692e-06
255,6225.59,4.06692e-06,3.86691e-06
256,6250,4.06737e-06,3.81235e-06
257,6274.41,4.11497e-06,3.84161e-06
258,6298.83,4.01779e-06,3.97005e-06
259,6323.24,3.97885e-06,3.99232e-06
260,6347.66,4.08426e-06,3.95142e-06
261,6372.07,4.06746e-06,3.95887e-06
262,6396.48,4.01786e-06,3.91265e-06
263,6420.9,4.03203e-06,3.86181e-06
264,6445.31,4.02698e-06,3.88534e-06
265,6469.73,4.01294e-06,3.93743e-06
266,6494.14,4.0287e-06,3.99839e-06
267,6518.55,4.04884e-06,4.02982e-06
268,6542.97,4.02192e-06,3.9807e-06
269,6567.38,3.99461e-06,3.93377e-06
270,6591.8,3.96061e-06,3.89661e-06
271,6616.21,3.99487e-06,3.89408e-06
272,6640.63,4.02778e-06,3.95668e-06
273,6665.04,4.05861e-06,3.94864e-06
274,6689.45,4.0708e-06,3.86899e-06
275,6713.87,4.02099e-06,3.83171e-06
276,6738.28,4.07847e-06,3.85703e-06
277,6762.7,4.0813e-06,3.87363e-06
278,6787.11,4.02242e-06,3.90149e-06
279,6811.52,4.01953e-06,3.92314e-06
280,6835.94,3.99815e-06,3.91487e-06
281,6860.35,3.95952e-06,3.90546e-06
282,6884.77,4.0047e-06,3.98472e-06
283,6909.18,4.0663e-06,3.96863e-06
284,6933.59,4.03442e-06,3.92152e-06
285,6958.01,3.98013e-06,4.0417e-06
286,6982.42,3.99949e-06,4.10274e-06
287,7006.84,4.02456e-06,4.03627e-06
288,7031.25,3.98346e-06,4.00386e-06
289,7055.66,3.99625e-06,4.0065e-06
290,7080.08,4.06941e-06,3.98418e-06
291,7104.49,4.10325e-06,3.93185e-06
292,7128.91,4.05515e-06,3.94767e-06
293,7153.32,4.04258e-06,3.90611e-06
294,7177.73,4.06046e-06,3.7954e-06
295,7202.15,4.0804e-06,3.8157e-06
296,7226.56,4.05003e-06,3.90183e-06
297,7250.98,3.97362e-06,3.90149e-06
298,7275.39,3.96995e-06,3.87478e-06
299,7299.8,3.99932e-06,3.91579e-06
300,7324.22,3.95008e-06,3.93601e-06
301,7348.63,3.96712e-06,3.93023e-06
302,7373.05,4.00441e-06,3.87834e-06
303,7397.46,3.96278e-06,3.83893e-06
304,7421.88,3.94857e-06,3.86478e-06
305,7446.29,3.94887e-06,3.88341e-06
306,7470.7,3.9356e-06,3.83214e-06
307,7495.12,3.95974e-06,3.83926e-06
308,7519.53,4.03772e-06,3.91806e-06
309,7543.95,3.99642e-06,3.92932e-06
310,7568.36,3.97444e-06,3.92013e-06
311,7592.77,3.98237e-06,3.92803e-06
312,7617.19,3.94498e-06,3.92455e-06
313,7641.6,3.92847e-06,3.90446e-06
314,7666.02,3.96765e-06,3.86585e-06
315,7690.43,3.99448e-06,3.82799e-06
316,7714.84,4.00434e-06,3.81348e-06
317,7739.26,4.00117e-06,3.84799e-06
318,7763.67,4.04802e-06,3.89581e-06
319,7788.09,4.02796e-06,3.9886e-06
320,7812.5,3.96778e-06,3.93191e-06
321,7836.91,3.988e-06,3.84191e-06
