;Scopy version,f4beeb1
;Exported on,Wednesday October 09/10/2024
;Device,M2K
;Nr of samples,16384
;Sample rate,0
;Tool,Spectrum Analyzer
;Additional Information,Exponential RMS,Blackman-Harris,100,Exponential RMS,Blackman-Harris,100,
Sample,Frequency(Hz),Amplitude CH1(V/?Hz),Amplitude CH2(V/?Hz)
148,9033.2,1.33748e-05,1.25155e-06
149,9094.24,1.40799e-05,1.30149e-06
150,9155.27,1.38918e-05,1.31881e-06
151,9216.31,1.37284e-05,1.31521e-06
152,9277.34,1.33408e-05,1.32734e-06
153,9338.38,1.34274e-05,1.34113e-06
154,9399.41,1.33756e-05,1.32716e-06
155,9460.45,1.31894e-05,1.32221e-06
156,9521.48,1.38141e-05,1.30355e-06
157,9582.52,1.38216e-05,1.24456e-06
158,9643.55,1.36851e-05,1.26685e-06
159,9704.59,1.39173e-05,1.30815e-06
160,9765.63,1.42817e-05,1.31005e-06
161,9826.66,1.3923e-05,1.25208e-06
162,9887.7,1.33878e-05,1.24487e-06
163,9948.73,1.33153e-05,1.32475e-06
164,10009.8,1.36444e-05,1.33153e-06
165,10070.8,1.40366e-05,1.26558e-06
166,10131.8,1.37602e-05,1.21513e-06
167,10192.9,1.3147e-05,1.22965e-06
168,10253.9,1.33621e-05,1.28717e-06
169,10314.9,1.37521e-05,1.28916e-06
170,10376,1.3209e-05,1.22216e-06
171,10437,1.32055e-05,1.20938e-06
172,10498,1.37845e-05,1.27439e-06
173,10559.1,1.42764e-05,1.32273e-06
174,10620.1,1.44958e-05,1.33231e-06
175,10681.2,1.41393e-05,1.29062e-06
176,10742.2,1.35801e-05,1.21835e-06
177,10803.2,1.36314e-05,1.22569e-06
178,10864.3,1.34471e-05,1.25723e-06
179,10925.3,1.35948e-05,1.24564e-06
180,10986.3,1.37116e-05,1.24399e-06
181,11047.4,1.40026e-05,1.27334e-06
182,11108.4,1.35048e-05,1.27961e-06
183,11169.4,1.31569e-05,1.24678e-06
184,11230.5,1.38814e-05,1.23529e-06
185,11291.5,1.42037e-05,1.1905e-06
186,11352.5,1.40134e-05,1.15202e-06
187,11413.6,1.34672e-05,1.16591e-06
188,11474.6,1.3194e-05,1.216e-06
189,11535.6,1.33939e-05,1.25525e-06
190,11596.7,1.40259e-05,1.23725e-06
191,11657.7,1.44619e-05,1.24511e-06
192,11718.8,1.48746e-05,1.25365e-06
193,11779.8,1.47128e-05,1.23019e-06
194,11840.8,1.39667e-05,1.25123e-06
195,11901.9,1.34678e-05,1.25921e-06
196,11962.9,1.31172e-05,1.19378e-06
197,12023.9,1.31685e-05,1.18794e-06
198,12085,1.35955e-05,1.24518e-06
199,12146,1.39154e-05,1.28715e-06
200,12207,1.39926e-05,1.28638e-06
201,12268.1,1.34967e-05,1.27615e-06
202,12329.1,1.32579e-05,1.27744e-06
203,12390.1,1.38475e-05,1.2824e-06
204,12451.2,1.42484e-05,1.29077e-06
205,12512.2,1.38586e-05,1.3121e-06
206,12573.2,1.37689e-05,1.21851e-06
207,12634.3,1.36248e-05,1.16707e-06
208,12695.3,1.34965e-05,1.24941e-06
209,12756.3,1.35725e-05,1.30397e-06
210,12817.4,1.36923e-05,1.27263e-06
211,12878.4,1.38596e-05,1.26504e-06
212,12939.5,1.43109e-05,1.28872e-06
213,13000.5,1.41774e-05,1.30753e-06
214,13061.5,1.30976e-05,1.2484e-06
215,13122.6,1.30387e-05,1.21229e-06
216,13183.6,1.3788e-05,1.24063e-06
217,13244.6,1.41442e-05,1.33633e-06
218,13305.7,1.431e-05,1.34198e-06
219,13366.7,1.38472e-05,1.31241e-06
220,13427.7,1.36649e-05,1.30218e-06
221,13488.8,1.34791e-05,1.29984e-06
222,13549.8,1.32858e-05,1.27096e-06
223,13610.8,1.4095e-05,1.23472e-06
224,13671.9,1.48028e-05,1.27103e-06
225,13732.9,1.47157e-05,1.3781e-06
226,13793.9,1.4016e-05,1.40449e-06
227,13855,1.38459e-05,1.37176e-06
228,13916,1.38326e-05,1.38713e-06
229,13977.1,1.36718e-05,1.37221e-06
230,14038.1,1.34069e-05,1.34302e-06
231,14099.1,1.28313e-05,1.33105e-06
232,14160.2,1.2744e-05,1.29159e-06
233,14221.2,1.35504e-05,1.25911e-06
234,14282.2,1.41124e-05,1.21827e-06
235,14343.3,1.35846e-05,1.20775e-06
236,14404.3,1.326e-05,1.20662e-06
237,14465.3,1.35098e-05,1.21252e-06
238,14526.4,1.36371e-05,1.19078e-06
239,14587.4,1.4051e-05,1.206e-06
240,14648.4,1.38273e-05,1.19872e-06
241,14709.5,1.35652e-05,1.19751e-06
242,14770.5,1.34944e-05,1.26338e-06
243,14831.5,1.38523e-05,1.26742e-06
244,14892.6,1.39496e-05,1.2493e-06
245,14953.6,1.36233e-05,1.27592e-06
246,15014.6,1.38288e-05,1.29888e-06
247,15075.7,1.33853e-05,1.31403e-06
248,15136.7,1.29101e-05,1.33225e-06
249,15197.8,1.33916e-05,1.31971e-06
250,15258.8,1.36226e-05,1.23305e-06
251,15319.8,1.3827e-05,1.16597e-06
252,15380.9,1.40004e-05,1.17637e-06
253,15441.9,1.43038e-05,1.23857e-06
254,15502.9,1.3919e-05,1.26778e-06
255,15564,1.34947e-05,1.25044e-06
256,15625,1.34898e-05,1.24233e-06
257,15686,1.38552e-05,1.20948e-06
258,15747.1,1.42575e-05,1.19687e-06
259,15808.1,1.40982e-05,1.24005e-06
260,15869.1,1.37471e-05,1.16583e-06
261,15930.2,1.34722e-05,1.18871e-06
262,15991.2,1.34411e-05,1.31583e-06
263,16052.2,1.38203e-05,1.28675e-06
264,16113.3,1.36978e-05,1.23975e-06
265,16174.3,1.36583e-05,1.25423e-06
266,16235.4,1.35522e-05,1.22737e-06
267,16296.4,1.39309e-05,1.21844e-06
268,16357.4,1.42035e-05,1.253e-06
269,16418.5,1.40785e-05,1.30079e-06
270,16479.5,1.39066e-05,1.32075e-06
271,16540.5,1.38678e-05,1.2912e-06
272,16601.6,1.33969e-05,1.23652e-06
273,16662.6,1.29669e-05,1.24873e-06
274,16723.6,1.36393e-05,1.26626e-06
275,16784.7,1.42686e-05,1.24714e-06
276,16845.7,1.39831e-05,1.25131e-06
277,16906.7,1.39107e-05,1.27992e-06
278,16967.8,1.39656e-05,1.29338e-06
279,17028.8,1.45922e-05,1.26956e-06
280,17089.8,1.4939e-05,1.21088e-06
281,17150.9,1.40922e-05,1.25324e-06
282,17211.9,1.3404e-05,1.29664e-06
283,17272.9,1.36039e-05,1.25357e-06
284,17334,1.3745e-05,1.24596e-06
285,17395,1.36167e-05,1.2502e-06
286,17456.1,1.36456e-05,1.22105e-06
287,17517.1,1.37344e-05,1.26177e-06
288,17578.1,1.36891e-05,1.31257e-06
289,17639.2,1.30009e-05,1.28675e-06
290,17700.2,1.32445e-05,1.27454e-06
291,17761.2,1.33999e-05,1.31834e-06
292,17822.3,1.33845e-05,1.26403e-06
293,17883.3,1.30422e-05,1.22849e-06
294,17944.3,1.31105e-05,1.24531e-06
295,18005.4,1.37422e-05,1.25648e-06
296,18066.4,1.40815e-05,1.25724e-06
297,18127.4,1.41952e-05,1.25741e-06
298,18188.5,1.40283e-05,1.29337e-06
299,18249.5,1.42286e-05,1.32669e-06
300,18310.5,1.39718e-05,1.2478e-06
301,18371.6,1.36949e-05,1.23007e-06
302,18432.6,1.41407e-05,1.31053e-06
303,18493.7,1.41895e-05,1.35928e-06
304,18554.7,1.34109e-05,1.28553e-06
305,18615.7,1.35578e-05,1.1795e-06
306,18676.8,1.40347e-05,1.16291e-06
307,18737.8,1.37883e-05,1.15956e-06
308,18798.8,1.33224e-05,1.17933e-06
309,18859.9,1.35514e-05,1.25807e-06
310,18920.9,1.35902e-05,1.25543e-06
311,18981.9,1.33357e-05,1.20598e-06
312,19043,1.39592e-05,1.17681e-06
313,19104,1.39255e-05,1.1812e-06
314,19165,1.35471e-05,1.17712e-06
315,19226.1,1.34201e-05,1.15492e-06
316,19287.1,1.38357e-05,1.23191e-06
317,19348.1,1.35406e-05,1.30392e-06
318,19409.2,1.29019e-05,1.29915e-06
319,19470.2,1.3098e-05,1.27748e-06
320,19531.3,1.30721e-05,1.19068e-06
321,19592.3,1.28952e-05,1.18254e-06
322,19653.3,1.29452e-05,1.19746e-06
323,19714.4,1.33893e-05,1.21596e-06
324,19775.4,1.35168e-05,1.21829e-06
325,19836.4,1.31714e-05,1.23923e-06
326,19897.5,1.28311e-05,1.20553e-06
327,19958.5,1.26848e-05,1.21742e-06
328,20019.5,1.32334e-05,1.25473e-06
329,20080.6,1.35758e-05,1.23171e-06
330,20141.6,1.35782e-05,1.2258e-06
331,20202.6,1.35743e-05,1.24452e-06
332,20263.7,1.34929e-05,1.22318e-06
333,20324.7,1.31156e-05,1.25068e-06
334,20385.7,1.36707e-05,1.29358e-06
335,20446.8,1.45939e-05,1.25793e-06
336,20507.8,1.44097e-05,1.1959e-06
337,20568.8,1.31625e-05,1.12829e-06
338,20629.9,1.28347e-05,1.14752e-06
339,20690.9,1.32647e-05,1.21265e-06
340,20752,1.34156e-05,1.28275e-06
341,20813,1.38903e-05,1.30079e-06
342,20874,1.43717e-05,1.30646e-06
343,20935.1,1.44613e-05,1.28588e-06
344,20996.1,1.43627e-05,1.30465e-06
345,21057.1,1.39873e-05,1.30773e-06
346,21118.2,1.35904e-05,1.26053e-06
347,21179.2,1.35327e-05,1.24387e-06
348,21240.2,1.36256e-05,1.21185e-06
349,21301.3,1.36787e-05,1.18143e-06
350,21362.3,1.38277e-05,1.18406e-06
351,21423.3,1.3457e-05,1.28046e-06
352,21484.4,1.33304e-05,1.3074e-06
353,21545.4,1.36684e-05,1.2201e-06
354,21606.4,1.37389e-05,1.24701e-06
355,21667.5,1.35039e-05,1.3102e-06
356,21728.5,1.37747e-05,1.29467e-06
357,21789.6,1.38051e-05,1.29544e-06
358,21850.6,1.35754e-05,1.28474e-06
359,21911.6,1.34754e-05,1.21426e-06
360,21972.7,1.34649e-05,1.21244e-06
361,22033.7,1.36067e-05,1.20699e-06
362,22094.7,1.30543e-05,1.1847e-06
363,22155.8,1.29332e-05,1.23212e-06
364,22216.8,1.39461e-05,1.26466e-06
365,22277.8,1.48033e-05,1.23088e-06
366,22338.9,1.3752e-05,1.16948e-06
367,22399.9,1.29181e-05,1.18076e-06
368,22460.9,1.32305e-05,1.20658e-06
369,22522,1.3545e-05,1.22587e-06
370,22583,1.34128e-05,1.29856e-06
371,22644,1.3647e-05,1.32664e-06
372,22705.1,1.38429e-05,1.32478e-06
373,22766.1,1.34437e-05,1.28271e-06
374,22827.1,1.33123e-05,1.28269e-06
375,22888.2,1.33959e-05,1.3105e-06
376,22949.2,1.34328e-05,1.30424e-06
377,23010.3,1.33922e-05,1.28879e-06
378,23071.3,1.30628e-05,1.23817e-06
379,23132.3,1.27835e-05,1.22993e-06
380,23193.4,1.29695e-05,1.20309e-06
381,23254.4,1.33701e-05,1.17947e-06
382,23315.4,1.35361e-05,1.21345e-06
383,23376.5,1.31596e-05,1.27248e-06
384,23437.5,1.28504e-05,1.31733e-06
385,23498.5,1.3171e-05,1.34668e-06
386,23559.6,1.36614e-05,1.30321e-06
387,23620.6,1.32034e-05,1.23854e-06
388,23681.6,1.26094e-05,1.1749e-06
389,23742.7,1.25637e-05,1.17427e-06
390,23803.7,1.25914e-05,1.19309e-06
391,23864.7,1.27191e-05,1.27944e-06
392,23925.8,1.33516e-05,1.3405e-06
393,23986.8,1.32369e-05,1.32996e-06
394,24047.9,1.31194e-05,1.29245e-06
395,24108.9,1.31467e-05,1.24295e-06
396,24169.9,1.35267e-05,1.25479e-06
397,24231,1.40743e-05,1.25492e-06
398,24292,1.39529e-05,1.22855e-06
399,24353,1.43047e-05,1.26826e-06
400,24414.1,1.4339e-05,1.25726e-06
401,24475.1,1.37518e-05,1.21489e-06
402,24536.1,1.3209e-05,1.2426e-06
403,24597.2,1.29783e-05,1.24729e-06
404,24658.2,1.29143e-05,1.24783e-06
405,24719.2,1.33436e-05,1.24015e-06
406,24780.3,1.32785e-05,1.21994e-06
407,24841.3,1.37012e-05,1.22031e-06
408,24902.3,1.37926e-05,1.26517e-06
409,24963.4,1.34125e-05,1.27681e-06
410,25024.4,1.33675e-05,1.25265e-06
411,25085.4,1.35053e-05,1.23382e-06
412,25146.5,1.34207e-05,1.18681e-06
413,25207.5,1.35239e-05,1.21776e-06
414,25268.6,1.32707e-05,1.27145e-06
415,25329.6,1.30439e-05,1.2573e-06
416,25390.6,1.35966e-05,1.23337e-06
417,25451.7,1.38952e-05,1.25018e-06
418,25512.7,1.38621e-05,1.22528e-06
419,25573.7,1.39743e-05,1.20129e-06
420,25634.8,1.38827e-05,1.17158e-06
421,25695.8,1.38501e-05,1.19366e-06
422,25756.8,1.43843e-05,1.2546e-06
423,25817.9,1.42083e-05,1.28124e-06
424,25878.9,1.35611e-05,1.28365e-06
425,25939.9,1.29985e-05,1.31977e-06
426,26001,1.25099e-05,1.32318e-06
427,26062,1.2878e-05,1.31368e-06
428,26123,1.36006e-05,1.33482e-06
429,26184.1,1.36543e-05,1.28611e-06
430,26245.1,1.35741e-05,1.23943e-06
431,26306.2,1.37536e-05,1.28141e-06
432,26367.2,1.38047e-05,1.27489e-06
433,26428.2,1.41832e-05,1.25722e-06
434,26489.3,1.43882e-05,1.25887e-06
435,26550.3,1.39245e-05,1.22596e-06
436,26611.3,1.35366e-05,1.23502e-06
437,26672.4,1.32563e-05,1.26272e-06
438,26733.4,1.3333e-05,1.25453e-06
439,26794.4,1.37504e-05,1.24587e-06
440,26855.5,1.38117e-05,1.21718e-06
441,26916.5,1.33588e-05,1.15576e-06
442,26977.5,1.35844e-05,1.15819e-06
443,27038.6,1.38601e-05,1.22067e-06
444,27099.6,1.39608e-05,1.29084e-06
445,27160.6,1.42501e-05,1.27545e-06
446,27221.7,1.42099e-05,1.20244e-06
447,27282.7,1.44568e-05,1.20808e-06
448,27343.8,1.41167e-05,1.22567e-06
449,27404.8,1.37234e-05,1.23716e-06
450,27465.8,1.3858e-05,1.25867e-06
451,27526.9,1.4088e-05,1.19505e-06
452,27587.9,1.41531e-05,1.18154e-06
453,27648.9,1.40746e-05,1.25472e-06
454,27710,1.36237e-05,1.23085e-06
455,27771,1.36101e-05,1.18672e-06
456,27832,1.39881e-05,1.20602e-06
457,27893.1,1.35364e-05,1.2145e-06
458,27954.1,1.31317e-05,1.21454e-06
459,28015.1,1.35035e-05,1.22758e-06
460,28076.2,1.36872e-05,1.2372e-06
461,28137.2,1.30658e-05,1.29166e-06
462,28198.2,1.2831e-05,1.26733e-06
463,28259.3,1.31612e-05,1.2337e-06
464,28320.3,1.35498e-05,1.28302e-06
465,28381.3,1.30519e-05,1.24772e-06
466,28442.4,1.26491e-05,1.17457e-06
467,28503.4,1.30429e-05,1.1961e-06
468,28564.5,1.33121e-05,1.2791e-06
469,28625.5,1.33636e-05,1.31184e-06
470,28686.5,1.35856e-05,1.32276e-06
471,28747.6,1.41111e-05,1.29711e-06
472,28808.6,1.40077e-05,1.25018e-06
473,28869.6,1.42401e-05,1.23077e-06
474,28930.7,1.42549e-05,1.20291e-06
475,28991.7,1.3649e-05,1.23127e-06
476,29052.7,1.40399e-05,1.30869e-06
477,29113.8,1.41526e-05,1.32056e-06
478,29174.8,1.38607e-05,1.26594e-06
479,29235.8,1.3067e-05,1.24851e-06
480,29296.9,1.2545e-05,1.26542e-06
481,29357.9,1.34573e-05,1.26382e-06
482,29418.9,1.36154e-05,1.26064e-06
483,29480,1.34558e-05,1.31222e-06
484,29541,1.40597e-05,1.33159e-06
485,29602.1,1.40283e-05,1.23543e-06
486,29663.1,1.35411e-05,1.18454e-06
487,29724.1,1.33658e-05,1.24668e-06
488,29785.2,1.3294e-05,1.2423e-06
489,29846.2,1.3617e-05,1.20451e-06
490,29907.2,1.37866e-05,1.19613e-06
491,29968.3,1.38908e-05,1.17783e-06
492,30029.3,1.39285e-05,1.20092e-06
493,30090.3,1.37062e-05,1.20106e-06
494,30151.4,1.35877e-05,1.26363e-06
495,30212.4,1.38344e-05,1.32028e-06
496,30273.4,1.38798e-05,1.27059e-06
497,30334.5,1.4097e-05,1.24549e-06
498,30395.5,1.37178e-05,1.2567e-06
499,30456.5,1.37222e-05,1.24705e-06
500,30517.6,1.38347e-05,1.21571e-06
501,30578.6,1.39071e-05,1.2026e-06
502,30639.6,1.37627e-05,1.18601e-06
503,30700.7,1.33283e-05,1.1819e-06
504,30761.7,1.35921e-05,1.11454e-06
505,30822.8,1.39104e-05,1.12535e-06
506,30883.8,1.40414e-05,1.20189e-06
507,30944.8,1.41268e-05,1.22876e-06
508,31005.9,1.37314e-05,1.23524e-06
509,31066.9,1.32525e-05,1.22539e-06
510,31127.9,1.31491e-05,1.19873e-06
511,31189,1.30064e-05,1.20172e-06
512,31250,1.30756e-05,1.24349e-06
513,31311,1.31332e-05,1.23433e-06
514,31372.1,1.37149e-05,1.20147e-06
515,31433.1,1.38964e-05,1.26187e-06
516,31494.1,1.33241e-05,1.28892e-06
517,31555.2,1.35264e-05,1.29134e-06
518,31616.2,1.4446e-05,1.27705e-06
519,31677.2,1.45296e-05,1.2636e-06
520,31738.3,1.36752e-05,1.25584e-06
521,31799.3,1.35914e-05,1.2702e-06
522,31860.4,1.44589e-05,1.25351e-06
523,31921.4,1.46718e-05,1.23281e-06
524,31982.4,1.43968e-05,1.20724e-06
525,32043.5,1.44406e-05,1.18734e-06
526,32104.5,1.45373e-05,1.23674e-06
527,32165.5,1.40327e-05,1.23989e-06
528,32226.6,1.39096e-05,1.21617e-06
529,32287.6,1.38734e-05,1.22947e-06
530,32348.6,1.38789e-05,1.27912e-06
531,32409.7,1.39127e-05,1.2688e-06
532,32470.7,1.37479e-05,1.20103e-06
533,32531.7,1.35175e-05,1.19677e-06
534,32592.8,1.36041e-05,1.18019e-06
535,32653.8,1.35038e-05,1.18404e-06
536,32714.8,1.33554e-05,1.29382e-06
537,32775.9,1.3483e-05,1.31299e-06
538,32836.9,1.33718e-05,1.25807e-06
539,32897.9,1.34167e-05,1.24987e-06
540,32959,1.37959e-05,1.22353e-06
541,33020,1.40034e-05,1.26224e-06
542,33081.1,1.36604e-05,1.28724e-06
543,33142.1,1.33184e-05,1.21918e-06
544,33203.1,1.26326e-05,1.19221e-06
545,33264.2,1.25801e-05,1.2208e-06
546,33325.2,1.35005e-05,1.2679e-06
547,33386.2,1.39225e-05,1.26768e-06
548,33447.3,1.3386e-05,1.26905e-06
549,33508.3,1.32668e-05,1.24998e-06
550,33569.3,1.36131e-05,1.1767e-06
551,33630.4,1.39014e-05,1.15896e-06
552,33691.4,1.45908e-05,1.22203e-06
553,33752.4,1.47508e-05,1.245e-06
554,33813.5,1.43251e-05,1.20615e-06
555,33874.5,1.38015e-05,1.17348e-06
556,33935.5,1.35396e-05,1.18665e-06
557,33996.6,1.30651e-05,1.20628e-06
558,34057.6,1.23429e-05,1.22509e-06
559,34118.7,1.29369e-05,1.19813e-06
560,34179.7,1.411e-05,1.21612e-06
561,34240.7,1.3919e-05,1.2877e-06
562,34301.8,1.32601e-05,1.2703e-06
563,34362.8,1.35942e-05,1.24151e-06
564,34423.8,1.37673e-05,1.22076e-06
565,34484.9,1.29922e-05,1.21448e-06
566,34545.9,1.35084e-05,1.27592e-06
567,34606.9,1.38077e-05,1.27512e-06
568,34668,1.33008e-05,1.21423e-06
569,34729,1.29868e-05,1.22405e-06
570,34790,1.31143e-05,1.2161e-06
571,34851.1,1.32245e-05,1.22355e-06
572,34912.1,1.33333e-05,1.25054e-06
573,34973.1,1.36964e-05,1.23878e-06
574,35034.2,1.36529e-05,1.24674e-06
575,35095.2,1.34974e-05,1.24415e-06
576,35156.3,1.38823e-05,1.18567e-06
577,35217.3,1.37835e-05,1.18832e-06
578,35278.3,1.35937e-05,1.18103e-06
579,35339.4,1.40007e-05,1.19343e-06
580,35400.4,1.37318e-05,1.23452e-06
581,35461.4,1.34414e-05,1.20976e-06
582,35522.5,1.38138e-05,1.2241e-06
583,35583.5,1.40457e-05,1.27387e-06
584,35644.5,1.38877e-05,1.23591e-06
585,35705.6,1.37896e-05,1.20171e-06
586,35766.6,1.36276e-05,1.19402e-06
587,35827.6,1.34471e-05,1.23141e-06
588,35888.7,1.39176e-05,1.22359e-06
589,35949.7,1.44183e-05,1.21405e-06
590,36010.7,1.44821e-05,1.23114e-06
591,36071.8,1.37154e-05,1.27179e-06
592,36132.8,1.2882e-05,1.26718e-06
593,36193.8,1.3523e-05,1.26902e-06
594,36254.9,1.38442e-05,1.29061e-06
595,36315.9,1.40899e-05,1.2617e-06
596,36377,1.41446e-05,1.2192e-06
597,36438,1.37551e-05,1.23447e-06
598,36499,1.32412e-05,1.25072e-06
