;Scopy version,f4beeb1
;Exported on,Monday October 28/10/2024
;Device,M2K
;Nr of samples,4096
;Sample rate,0
;Tool,Spectrum Analyzer
;Additional Information,Exponential RMS,Blackman-Harris,500,Exponential RMS,Blackman-Harris,500,
Sample,Frequency(Hz),Amplitude CH1(V/?Hz),Amplitude CH2(V/?Hz)
259,6323.24,1.63222e-05,4.03527e-06
260,6347.66,1.60565e-05,3.98801e-06
261,6372.07,1.61186e-05,3.92019e-06
262,6396.48,1.62432e-05,3.848e-06
263,6420.9,1.61585e-05,3.89171e-06
264,6445.31,1.5743e-05,3.9049e-06
265,6469.73,1.54393e-05,3.89527e-06
266,6494.14,1.53524e-05,3.93616e-06
267,6518.55,1.57292e-05,3.96085e-06
268,6542.97,1.59868e-05,4.01001e-06
269,6567.38,1.59829e-05,3.95583e-06
270,6591.8,1.57064e-05,3.91551e-06
271,6616.21,1.57989e-05,3.96737e-06
272,6640.63,1.61377e-05,3.96895e-06
273,6665.04,1.6176e-05,3.91178e-06
274,6689.45,1.60011e-05,3.84644e-06
275,6713.87,1.58891e-05,3.83427e-06
276,6738.28,1.57434e-05,3.91302e-06
277,6762.7,1.56637e-05,3.9561e-06
278,6787.11,1.59441e-05,3.97688e-06
279,6811.52,1.61077e-05,3.93819e-06
280,6835.94,1.59102e-05,3.92006e-06
281,6860.35,1.62707e-05,3.90994e-06
282,6884.77,1.63779e-05,3.95192e-06
283,6909.18,1.62228e-05,3.99722e-06
284,6933.59,1.6167e-05,3.99554e-06
285,6958.01,1.6106e-05,3.9508e-06
286,6982.42,1.596e-05,3.91277e-06
287,7006.84,1.57204e-05,3.99326e-06
288,7031.25,1.57188e-05,4.03915e-06
289,7055.66,1.59565e-05,3.99802e-06
290,7080.08,1.61199e-05,4.00521e-06
291,7104.49,1.63327e-05,3.9294e-06
292,7128.91,1.60972e-05,3.83575e-06
293,7153.32,1.59142e-05,3.83406e-06
294,7177.73,1.61275e-05,3.88279e-06
295,7202.15,1.63211e-05,3.83613e-06
296,7226.56,1.64233e-05,3.81467e-06
297,7250.98,1.63199e-05,3.9471e-06
298,7275.39,1.59946e-05,3.98762e-06
299,7299.8,1.58996e-05,3.94383e-06
300,7324.22,1.60274e-05,4.03267e-06
301,7348.63,1.58706e-05,3.97213e-06
302,7373.05,1.58811e-05,3.86751e-06
303,7397.46,1.58045e-05,3.91734e-06
304,7421.88,1.5473e-05,3.9293e-06
305,7446.29,1.57725e-05,3.91925e-06
306,7470.7,1.64879e-05,3.8942e-06
307,7495.12,1.67926e-05,3.83384e-06
308,7519.53,1.65038e-05,3.82813e-06
309,7543.95,1.625e-05,3.866e-06
310,7568.36,1.6106e-05,3.96023e-06
311,7592.77,1.56798e-05,3.98173e-06
312,7617.19,1.55079e-05,3.99291e-06
313,7641.6,1.58182e-05,4.0222e-06
314,7666.02,1.61346e-05,3.9577e-06
315,7690.43,1.628e-05,3.90783e-06
316,7714.84,1.63257e-05,3.9311e-06
317,7739.26,1.63527e-05,3.95397e-06
318,7763.67,1.60209e-05,3.93531e-06
319,7788.09,1.55787e-05,3.84095e-06
320,7812.5,1.57464e-05,3.82502e-06
321,7836.91,1.59322e-05,3.85621e-06
322,7861.33,1.60324e-05,3.81796e-06
