Sample,Frequency(Hz),Amplitude CH1(V/rt(Hz)),Amplitude CH2(V/rt(Hz)),Title
35,854.492,0.0000434991,0.00028202,UA741-500 Gain
36,878.906,0.0000427004,0.000282317,UA741-500 Gain
37,903.32,0.0000424423,0.000264919,UA741-500 Gain
38,927.734,0.0000447924,0.000254597,UA741-500 Gain
39,952.148,0.0000449286,0.00027292,UA741-500 Gain
40,976.563,0.0000459212,0.000293615,UA741-500 Gain
41,1000.98,0.0000476754,0.000289485,UA741-500 Gain
42,1025.39,0.0000466455,0.000267529,UA741-500 Gain
43,1049.8,0.0000460476,0.000254056,UA741-500 Gain
44,1074.22,0.0000468711,0.000254718,UA741-500 Gain
45,1098.63,0.0000462963,0.000255653,UA741-500 Gain
46,1123.05,0.0000443495,0.000256411,UA741-500 Gain
47,1147.46,0.0000450567,0.000260224,UA741-500 Gain
48,1171.88,0.000048074,0.000265933,UA741-500 Gain
49,1196.29,0.0000475121,0.000250779,UA741-500 Gain
50,1220.7,0.0000439478,0.000245646,UA741-500 Gain
51,1245.12,0.0000419612,0.000252702,UA741-500 Gain
52,1269.53,0.0000429012,0.000262138,UA741-500 Gain
53,1293.95,0.0000444324,0.000264681,UA741-500 Gain
54,1318.36,0.0000440928,0.000254186,UA741-500 Gain
55,1342.77,0.0000431175,0.000256658,UA741-500 Gain
56,1367.19,0.0000444506,0.000269667,UA741-500 Gain
57,1391.6,0.0000444889,0.000267818,UA741-500 Gain
58,1416.02,0.0000444332,0.000260036,UA741-500 Gain
59,1440.43,0.0000442842,0.000259232,UA741-500 Gain
60,1464.84,0.0000432963,0.000257116,UA741-500 Gain
61,1489.26,0.0000442983,0.000254414,UA741-500 Gain
62,1513.67,0.0000449385,0.00024924,UA741-500 Gain
63,1538.09,0.0000428469,0.00025097,UA741-500 Gain
64,1562.5,0.0000414046,0.000255946,UA741-500 Gain
65,1586.91,0.0000434643,0.000261548,UA741-500 Gain
66,1611.33,0.0000435012,0.00026475,UA741-500 Gain
67,1635.74,0.0000421898,0.000260757,UA741-500 Gain
68,1660.16,0.0000437145,0.000260472,UA741-500 Gain
69,1684.57,0.0000452639,0.000256618,UA741-500 Gain
70,1708.98,0.0000447594,0.000251661,UA741-500 Gain
71,1733.4,0.0000428185,0.000252292,UA741-500 Gain
72,1757.81,0.0000417124,0.00024591,UA741-500 Gain
73,1782.23,0.0000422765,0.000250129,UA741-500 Gain
74,1806.64,0.0000435372,0.000248035,UA741-500 Gain
75,1831.05,0.0000448689,0.000251442,UA741-500 Gain
76,1855.47,0.0000450416,0.000266206,UA741-500 Gain
77,1879.88,0.0000436606,0.000267796,UA741-500 Gain
78,1904.3,0.000043141,0.000272992,UA741-500 Gain
79,1928.71,0.0000429127,0.000286171,UA741-500 Gain
80,1953.13,0.0000418074,0.000287767,UA741-500 Gain
81,1977.54,0.0000441406,0.000305391,UA741-500 Gain
82,2001.95,0.0000459156,0.000333494,UA741-500 Gain
83,2026.37,0.000044761,0.000349947,UA741-500 Gain
84,2050.78,0.0000444395,0.000377004,UA741-500 Gain
85,2075.2,0.0000437331,0.000439045,UA741-500 Gain
86,2099.61,0.0000438531,0.000571476,UA741-500 Gain
87,2124.02,0.0000456798,0.000740884,UA741-500 Gain
88,2148.44,0.0000458102,0.000856783,UA741-500 Gain
89,2172.85,0.0000453708,0.000932739,UA741-500 Gain
90,2197.27,0.0000436935,0.00101499,UA741-500 Gain
91,2221.68,0.0000444557,0.00109932,UA741-500 Gain
92,2246.09,0.0000451192,0.00121576,UA741-500 Gain
93,2270.51,0.0000453617,0.00122828,UA741-500 Gain
94,2294.92,0.0000439659,0.00114477,UA741-500 Gain
95,2319.34,0.0000431914,0.00109182,UA741-500 Gain
96,2343.75,0.0000450637,0.0010334,UA741-500 Gain
97,2368.16,0.0000461336,0.000929603,UA741-500 Gain
98,2392.58,0.0000469776,0.000790465,UA741-500 Gain
99,2416.99,0.0000448826,0.000630334,UA741-500 Gain
100,2441.41,0.0000423529,0.000500265,UA741-500 Gain
101,2465.82,0.0000437341,0.00042391,UA741-500 Gain
102,2490.23,0.0000442786,0.000372394,UA741-500 Gain
103,2514.65,0.0000450659,0.000351331,UA741-500 Gain
104,2539.06,0.0000450798,0.000331958,UA741-500 Gain
105,2563.48,0.0000445564,0.000306911,UA741-500 Gain
106,2587.89,0.0000445494,0.000292682,UA741-500 Gain
107,2612.3,0.0000451052,0.000284766,UA741-500 Gain
108,2636.72,0.0000453182,0.000278802,UA741-500 Gain
109,2661.13,0.0000449344,0.00026296,UA741-500 Gain
110,2685.55,0.0000450285,0.000266011,UA741-500 Gain
111,2709.96,0.0000444184,0.000289646,UA741-500 Gain
112,2734.38,0.0000428851,0.000289405,UA741-500 Gain
113,2758.79,0.0000428147,0.000271572,UA741-500 Gain
114,2783.2,0.0000425808,0.000264524,UA741-500 Gain
115,2807.62,0.0000422489,0.000265589,UA741-500 Gain
116,2832.03,0.0000425635,0.000265601,UA741-500 Gain
117,2856.45,0.0000428699,0.000265796,UA741-500 Gain
118,2880.86,0.0000439168,0.000263811,UA741-500 Gain
119,2905.27,0.0000442789,0.000269364,UA741-500 Gain
120,2929.69,0.0000439385,0.000271544,UA741-500 Gain
121,2954.1,0.0000431781,0.00025876,UA741-500 Gain
122,2978.52,0.0000437618,0.000251832,UA741-500 Gain
123,3002.93,0.0000442838,0.000257081,UA741-500 Gain
124,3027.34,0.0000446648,0.000259137,UA741-500 Gain
125,3051.76,0.0000447977,0.00025457,UA741-500 Gain
126,3076.17,0.0000448364,0.000254313,UA741-500 Gain
127,3100.59,0.0000439704,0.000256709,UA741-500 Gain
128,3125,0.0000427195,0.000256986,UA741-500 Gain
129,3149.41,0.0000415649,0.000261641,UA741-500 Gain
130,3173.83,0.0000416828,0.000264997,UA741-500 Gain
131,3198.24,0.0000439795,0.000257263,UA741-500 Gain
132,3222.66,0.0000453737,0.000253464,UA741-500 Gain
133,3247.07,0.0000442374,0.000260552,UA741-500 Gain
134,3271.48,0.0000445491,0.000265937,UA741-500 Gain
135,3295.9,0.0000436412,0.000267643,UA741-500 Gain
136,3320.31,0.0000430179,0.00026646,UA741-500 Gain
137,3344.73,0.0000435197,0.000253316,UA741-500 Gain
138,3369.14,0.0000436382,0.000248977,UA741-500 Gain
139,3393.55,0.0000426332,0.000256663,UA741-500 Gain
140,3417.97,0.000042578,0.000248401,UA741-500 Gain
141,3442.38,0.0000416437,0.000236685,UA741-500 Gain
142,3466.8,0.0000418224,0.000238525,UA741-500 Gain
143,3491.21,0.0000427115,0.000264714,UA741-500 Gain
144,3515.63,0.0000432138,0.000277144,UA741-500 Gain
145,3540.04,0.0000454475,0.000268985,UA741-500 Gain
146,3564.45,0.0000464998,0.000260639,UA741-500 Gain
147,3588.87,0.000045752,0.000251982,UA741-500 Gain
148,3613.28,0.0000448735,0.000248653,UA741-500 Gain
149,3637.7,0.0000454538,0.00024528,UA741-500 Gain
150,3662.11,0.0000441241,0.000238602,UA741-500 Gain
151,3686.52,0.000040839,0.000238487,UA741-500 Gain
152,3710.94,0.0000410807,0.000244386,UA741-500 Gain
153,3735.35,0.0000435294,0.000257456,UA741-500 Gain
154,3759.77,0.0000443619,0.000256253,UA741-500 Gain
155,3784.18,0.000042403,0.000255417,UA741-500 Gain
156,3808.59,0.0000412524,0.000253267,UA741-500 Gain
157,3833.01,0.0000423917,0.000251865,UA741-500 Gain
158,3857.42,0.0000427348,0.000249433,UA741-500 Gain
159,3881.84,0.0000418918,0.000253397,UA741-500 Gain
160,3906.25,0.0000398817,0.000265853,UA741-500 Gain
161,3930.66,0.000041277,0.000264478,UA741-500 Gain
162,3955.08,0.0000464797,0.000261918,UA741-500 Gain
163,3979.49,0.0000471741,0.000264533,UA741-500 Gain
164,4003.91,0.0000443367,0.000264284,UA741-500 Gain
165,4028.32,0.0000442993,0.000260387,UA741-500 Gain
166,4052.73,0.0000442946,0.000258273,UA741-500 Gain
167,4077.15,0.0000447669,0.000255493,UA741-500 Gain
168,4101.56,0.000044946,0.000256925,UA741-500 Gain
169,4125.98,0.0000448108,0.000257521,UA741-500 Gain
170,4150.39,0.0000452101,0.000255084,UA741-500 Gain
171,4174.8,0.0000439715,0.000250919,UA741-500 Gain
172,4199.22,0.0000420119,0.00026061,UA741-500 Gain
173,4223.63,0.0000421875,0.000268325,UA741-500 Gain
174,4248.05,0.0000444383,0.000262252,UA741-500 Gain
175,4272.46,0.0000443171,0.000253034,UA741-500 Gain
176,4296.88,0.0000437568,0.000243349,UA741-500 Gain
177,4321.29,0.0000439542,0.00023878,UA741-500 Gain
178,4345.7,0.0000437668,0.000254499,UA741-500 Gain
179,4370.12,0.000043899,0.000261018,UA741-500 Gain
180,4394.53,0.0000449654,0.000253209,UA741-500 Gain
181,4418.95,0.0000436162,0.000257533,UA741-500 Gain
182,4443.36,0.0000431768,0.000265415,UA741-500 Gain
183,4467.77,0.0000451055,0.000261381,UA741-500 Gain
184,4492.19,0.0000460484,0.00025723,UA741-500 Gain
185,4516.6,0.0000452492,0.000253965,UA741-500 Gain
186,4541.02,0.0000435066,0.000247093,UA741-500 Gain
187,4565.43,0.0000428061,0.000251678,UA741-500 Gain
188,4589.84,0.0000427664,0.000250725,UA741-500 Gain
189,4614.26,0.0000443475,0.000247948,UA741-500 Gain
190,4638.67,0.0000466358,0.000251114,UA741-500 Gain
191,4663.09,0.0000455949,0.000243876,UA741-500 Gain
192,4687.5,0.0000445325,0.000232749,UA741-500 Gain
193,4711.91,0.0000440009,0.000238925,UA741-500 Gain
194,4736.33,0.0000439653,0.000260266,UA741-500 Gain
195,4760.74,0.0000427922,0.000257531,UA741-500 Gain
196,4785.16,0.000040451,0.000246829,UA741-500 Gain
197,4809.57,0.0000404144,0.000246229,UA741-500 Gain
198,4833.98,0.0000406369,0.000237997,UA741-500 Gain
199,4858.4,0.0000426894,0.000233214,UA741-500 Gain
200,4882.81,0.0000448569,0.000241606,UA741-500 Gain
201,4907.23,0.0000443313,0.000253024,UA741-500 Gain
202,4931.64,0.0000465549,0.000256542,UA741-500 Gain
203,4956.05,0.0000507734,0.000250266,UA741-500 Gain
204,4980.47,0.0000495325,0.000257895,UA741-500 Gain
205,5004.88,0.0000466936,0.000269744,UA741-500 Gain
206,5029.3,0.0000452263,0.000270704,UA741-500 Gain
207,5053.71,0.0000444336,0.000257349,UA741-500 Gain
208,5078.13,0.0000439229,0.00025378,UA741-500 Gain
209,5102.54,0.000044422,0.000259763,UA741-500 Gain
210,5126.95,0.000045345,0.000258193,UA741-500 Gain
211,5151.37,0.0000459466,0.000254453,UA741-500 Gain
212,5175.78,0.0000455575,0.00026021,UA741-500 Gain
213,5200.2,0.0000436766,0.0002636,UA741-500 Gain
214,5224.61,0.0000433721,0.000275272,UA741-500 Gain
215,5249.02,0.0000453518,0.000286498,UA741-500 Gain
216,5273.44,0.0000471214,0.000273137,UA741-500 Gain
217,5297.85,0.0000479959,0.000245052,UA741-500 Gain
218,5322.27,0.0000477961,0.000235491,UA741-500 Gain
219,5346.68,0.0000453624,0.000239069,UA741-500 Gain
220,5371.09,0.0000442725,0.000246015,UA741-500 Gain
221,5395.51,0.0000442642,0.000250042,UA741-500 Gain
222,5419.92,0.0000433794,0.000250296,UA741-500 Gain
223,5444.34,0.0000435246,0.000245918,UA741-500 Gain
224,5468.75,0.0000462257,0.000247318,UA741-500 Gain
225,5493.16,0.0000474473,0.000255164,UA741-500 Gain
226,5517.58,0.0000459555,0.000253001,UA741-500 Gain
227,5541.99,0.0000452932,0.000247761,UA741-500 Gain
228,5566.41,0.0000440066,0.000236367,UA741-500 Gain
229,5590.82,0.0000430198,0.000230366,UA741-500 Gain
230,5615.23,0.0000447565,0.000230924,UA741-500 Gain
231,5639.65,0.0000451072,0.000238609,UA741-500 Gain
232,5664.06,0.0000454173,0.000248012,UA741-500 Gain
233,5688.48,0.0000466488,0.000246871,UA741-500 Gain
234,5712.89,0.0000457509,0.000249621,UA741-500 Gain
235,5737.3,0.0000439483,0.000266937,UA741-500 Gain
236,5761.72,0.0000433357,0.000271461,UA741-500 Gain
237,5786.13,0.0000420031,0.000259703,UA741-500 Gain
238,5810.55,0.000043504,0.000242727,UA741-500 Gain
239,5834.96,0.0000442154,0.000241123,UA741-500 Gain
240,5859.38,0.0000436996,0.000254226,UA741-500 Gain
241,5883.79,0.000045263,0.000258441,UA741-500 Gain
242,5908.2,0.0000469731,0.000253658,UA741-500 Gain
243,5932.62,0.0000475081,0.000251472,UA741-500 Gain
244,5957.03,0.0000469799,0.000251637,UA741-500 Gain
245,5981.45,0.000046394,0.000253768,UA741-500 Gain
246,6005.86,0.0000453831,0.000266309,UA741-500 Gain
247,6030.27,0.000045184,0.000263435,UA741-500 Gain
248,6054.69,0.0000450087,0.000261025,UA741-500 Gain
249,6079.1,0.0000421334,0.00025552,UA741-500 Gain
250,6103.52,0.0000428908,0.000247391,UA741-500 Gain
251,6127.93,0.000046606,0.00024839,UA741-500 Gain
252,6152.34,0.0000467138,0.000259282,UA741-500 Gain
253,6176.76,0.0000457855,0.000262861,UA741-500 Gain
254,6201.17,0.0000456442,0.000259707,UA741-500 Gain
255,6225.59,0.0000441242,0.000260177,UA741-500 Gain
256,6250,0.0000433296,0.000264407,UA741-500 Gain
257,6274.41,0.0000435033,0.000256602,UA741-500 Gain
258,6298.83,0.0000423651,0.000255971,UA741-500 Gain
259,6323.24,0.0000430823,0.00025468,UA741-500 Gain
260,6347.66,0.0000453456,0.000238845,UA741-500 Gain
261,6372.07,0.0000451942,0.000242803,UA741-500 Gain
262,6396.48,0.000046124,0.000264333,UA741-500 Gain
263,6420.9,0.0000452099,0.000266226,UA741-500 Gain
264,6445.31,0.000043938,0.000257477,UA741-500 Gain
265,6469.73,0.0000451326,0.000256195,UA741-500 Gain
266,6494.14,0.000043873,0.000273131,UA741-500 Gain
267,6518.55,0.0000418566,0.000274966,UA741-500 Gain
268,6542.97,0.0000432497,0.000258048,UA741-500 Gain
269,6567.38,0.0000458732,0.000249236,UA741-500 Gain
270,6591.8,0.0000469651,0.000249167,UA741-500 Gain
271,6616.21,0.0000458043,0.000245126,UA741-500 Gain
272,6640.63,0.000043074,0.000243338,UA741-500 Gain
273,6665.04,0.0000430785,0.000254805,UA741-500 Gain
274,6689.45,0.0000438676,0.000256335,UA741-500 Gain
275,6713.87,0.0000447503,0.000253502,UA741-500 Gain
276,6738.28,0.0000444618,0.000268244,UA741-500 Gain
277,6762.7,0.0000429296,0.000261147,UA741-500 Gain
278,6787.11,0.0000432734,0.000256767,UA741-500 Gain
279,6811.52,0.0000435769,0.000251791,UA741-500 Gain
280,6835.94,0.0000431245,0.000237545,UA741-500 Gain
281,6860.35,0.0000427997,0.000245639,UA741-500 Gain
282,6884.77,0.0000437939,0.000252433,UA741-500 Gain
283,6909.18,0.0000452762,0.000240171,UA741-500 Gain
284,6933.59,0.000045059,0.000237089,UA741-500 Gain
285,6958.01,0.0000455904,0.000243549,UA741-500 Gain
286,6982.42,0.0000471699,0.000264165,UA741-500 Gain
287,7006.84,0.0000463219,0.000272131,UA741-500 Gain
288,7031.25,0.000045347,0.000260186,UA741-500 Gain
289,7055.66,0.0000453176,0.000255154,UA741-500 Gain
290,7080.08,0.000044813,0.000257142,UA741-500 Gain
291,7104.49,0.0000422617,0.000257002,UA741-500 Gain
292,7128.91,0.0000419058,0.000254101,UA741-500 Gain
293,7153.32,0.0000447944,0.000258159,UA741-500 Gain
294,7177.73,0.0000472286,0.000261152,UA741-500 Gain
295,7202.15,0.000047833,0.000256957,UA741-500 Gain
296,7226.56,0.0000465922,0.000257536,UA741-500 Gain
297,7250.98,0.0000447244,0.000264719,UA741-500 Gain
298,7275.39,0.0000445847,0.000250701,UA741-500 Gain
299,7299.8,0.0000437575,0.000234803,UA741-500 Gain
300,7324.22,0.0000411528,0.000246377,UA741-500 Gain
301,7348.63,0.0000421843,0.00026767,UA741-500 Gain
302,7373.05,0.0000443409,0.000273359,UA741-500 Gain
303,7397.46,0.0000428714,0.000267198,UA741-500 Gain
304,7421.88,0.0000422932,0.000266904,UA741-500 Gain
305,7446.29,0.0000429953,0.000270115,UA741-500 Gain
306,7470.7,0.000043593,0.000280446,UA741-500 Gain
307,7495.12,0.0000449493,0.000282313,UA741-500 Gain
308,7519.53,0.0000469103,0.000262361,UA741-500 Gain
309,7543.95,0.0000458978,0.000253015,UA741-500 Gain
310,7568.36,0.0000438694,0.000251798,UA741-500 Gain
311,7592.77,0.0000451549,0.000252218,UA741-500 Gain
312,7617.19,0.0000453642,0.00024515,UA741-500 Gain
313,7641.6,0.0000431368,0.000234533,UA741-500 Gain
314,7666.02,0.0000441139,0.000241879,UA741-500 Gain
315,7690.43,0.0000443316,0.000248554,UA741-500 Gain
316,7714.84,0.0000439814,0.000251346,UA741-500 Gain
317,7739.26,0.0000454733,0.000262832,UA741-500 Gain
318,7763.67,0.0000457414,0.000252547,UA741-500 Gain
319,7788.09,0.0000452297,0.000243137,UA741-500 Gain
320,7812.5,0.0000429982,0.000251806,UA741-500 Gain
321,7836.91,0.000042274,0.000261208,UA741-500 Gain
322,7861.33,0.0000429481,0.000253497,UA741-500 Gain
323,7885.74,0.0000421855,0.000249014,UA741-500 Gain
324,7910.16,0.0000419419,0.000241452,UA741-500 Gain
325,7934.57,0.0000441317,0.000264493,UA741-500 Gain
326,7958.98,0.0000457999,0.0007723,UA741-500 Gain
327,7983.4,0.0000524588,0.00165006,UA741-500 Gain
328,8007.81,0.0000544688,0.00174964,UA741-500 Gain
329,8032.23,0.0000481869,0.000953628,UA741-500 Gain
330,8056.64,0.0000448206,0.000343618,UA741-500 Gain
331,8081.05,0.0000453509,0.000252881,UA741-500 Gain
332,8105.47,0.0000445902,0.000247576,UA741-500 Gain
333,8129.88,0.0000429426,0.000245852,UA741-500 Gain
334,8154.3,0.0000430611,0.000243001,UA741-500 Gain
335,8178.71,0.0000444558,0.000242568,UA741-500 Gain
336,8203.13,0.000044822,0.000244515,UA741-500 Gain
337,8227.54,0.0000447139,0.000260709,UA741-500 Gain
338,8251.95,0.0000440251,0.000275924,UA741-500 Gain
339,8276.37,0.000042861,0.000264819,UA741-500 Gain
340,8300.78,0.0000442361,0.000252733,UA741-500 Gain
341,8325.2,0.000043547,0.00024668,UA741-500 Gain
342,8349.61,0.0000415243,0.000253737,UA741-500 Gain
343,8374.02,0.000042336,0.000258319,UA741-500 Gain
344,8398.44,0.0000427732,0.000251258,UA741-500 Gain
345,8422.85,0.0000424183,0.000248555,UA741-500 Gain
346,8447.27,0.0000420803,0.000249259,UA741-500 Gain
347,8471.68,0.0000442097,0.000261832,UA741-500 Gain
348,8496.09,0.0000448796,0.000291432,UA741-500 Gain
349,8520.51,0.0000430416,0.000289941,UA741-500 Gain
350,8544.92,0.0000418631,0.000270154,UA741-500 Gain
351,8569.34,0.0000428826,0.000251992,UA741-500 Gain
352,8593.75,0.0000415365,0.000241913,UA741-500 Gain
353,8618.16,0.0000410547,0.000247113,UA741-500 Gain
354,8642.58,0.0000428302,0.00024951,UA741-500 Gain
355,8666.99,0.0000429814,0.000253767,UA741-500 Gain
356,8691.41,0.0000432387,0.000261257,UA741-500 Gain
357,8715.82,0.0000434244,0.000269927,UA741-500 Gain
358,8740.23,0.0000418065,0.000285007,UA741-500 Gain
359,8764.65,0.0000426806,0.000281611,UA741-500 Gain
360,8789.06,0.0000437504,0.000260396,UA741-500 Gain
361,8813.48,0.0000447276,0.000252393,UA741-500 Gain
362,8837.89,0.0000456261,0.000251107,UA741-500 Gain
363,8862.3,0.0000452869,0.000255678,UA741-500 Gain
364,8886.72,0.0000451615,0.000265461,UA741-500 Gain
365,8911.13,0.0000440518,0.000253961,UA741-500 Gain
366,8935.55,0.0000430285,0.000241107,UA741-500 Gain
367,8959.96,0.0000443739,0.000241478,UA741-500 Gain
368,8984.38,0.0000465952,0.000267726,UA741-500 Gain
369,9008.79,0.0000466217,0.000276365,UA741-500 Gain
370,9033.2,0.0000451378,0.000257628,UA741-500 Gain
371,9057.62,0.0000444451,0.000256587,UA741-500 Gain
372,9082.03,0.0000433736,0.000250221,UA741-500 Gain
373,9106.45,0.0000437822,0.000239394,UA741-500 Gain
374,9130.86,0.000044047,0.000243269,UA741-500 Gain
375,9155.27,0.0000420864,0.000241891,UA741-500 Gain
376,9179.69,0.0000419837,0.000245089,UA741-500 Gain
377,9204.1,0.0000423937,0.000254992,UA741-500 Gain
378,9228.52,0.000041751,0.000275176,UA741-500 Gain
379,9252.93,0.0000424904,0.000284843,UA741-500 Gain
380,9277.34,0.0000438488,0.000256685,UA741-500 Gain
381,9301.76,0.0000419391,0.000233167,UA741-500 Gain
382,9326.17,0.0000401121,0.000240085,UA741-500 Gain
383,9350.59,0.0000411463,0.000249816,UA741-500 Gain
384,9375,0.0000427613,0.000246147,UA741-500 Gain
385,9399.41,0.000043518,0.00025031,UA741-500 Gain
386,9423.83,0.0000444217,0.000241895,UA741-500 Gain
387,9448.24,0.0000438563,0.00023423,UA741-500 Gain
388,9472.66,0.0000419968,0.00025038,UA741-500 Gain
389,9497.07,0.0000428977,0.000262979,UA741-500 Gain
390,9521.48,0.0000442422,0.000258152,UA741-500 Gain
391,9545.9,0.0000440449,0.00026491,UA741-500 Gain
392,9570.31,0.0000432951,0.000269991,UA741-500 Gain
393,9594.73,0.0000421557,0.000253456,UA741-500 Gain
394,9619.14,0.0000404994,0.000244832,UA741-500 Gain
395,9643.55,0.0000393166,0.000247708,UA741-500 Gain
396,9667.97,0.0000397972,0.00024656,UA741-500 Gain
397,9692.38,0.0000396785,0.000246109,UA741-500 Gain
398,9716.8,0.0000418657,0.000263524,UA741-500 Gain
399,9741.21,0.0000446444,0.00027417,UA741-500 Gain
400,9765.63,0.0000448074,0.000260191,UA741-500 Gain
401,9790.04,0.0000435182,0.000250178,UA741-500 Gain
402,9814.45,0.0000433574,0.000248049,UA741-500 Gain
403,9838.87,0.0000439412,0.000257862,UA741-500 Gain
404,9863.28,0.0000419531,0.000264761,UA741-500 Gain
405,9887.7,0.0000397611,0.000263203,UA741-500 Gain
406,9912.11,0.0000407822,0.000257303,UA741-500 Gain
407,9936.52,0.0000425513,0.00025152,UA741-500 Gain
408,9960.94,0.0000436159,0.000256859,UA741-500 Gain
409,9985.35,0.0000452916,0.000287527,UA741-500 Gain
410,10009.8,0.0000438412,0.000295294,UA741-500 Gain
411,10034.2,0.0000422889,0.000274727,UA741-500 Gain
412,10058.6,0.0000438055,0.000264578,UA741-500 Gain
413,10083,0.0000449485,0.00026277,UA741-500 Gain
414,10107.4,0.0000433909,0.000264019,UA741-500 Gain
415,10131.8,0.0000434757,0.000252874,UA741-500 Gain
416,10156.3,0.0000449295,0.000252201,UA741-500 Gain
417,10180.7,0.0000447987,0.000244877,UA741-500 Gain
418,10205.1,0.0000427328,0.00024161,UA741-500 Gain
419,10229.5,0.0000409655,0.000264265,UA741-500 Gain
420,10253.9,0.0000415429,0.00027056,UA741-500 Gain
421,10278.3,0.0000409728,0.000256816,UA741-500 Gain
422,10302.7,0.0000414497,0.00025142,UA741-500 Gain
423,10327.1,0.000041045,0.000248687,UA741-500 Gain
424,10351.6,0.0000400738,0.00024091,UA741-500 Gain
425,10376,0.0000409933,0.00023793,UA741-500 Gain
426,10400.4,0.0000430765,0.000250054,UA741-500 Gain
427,10424.8,0.0000427892,0.000257273,UA741-500 Gain
428,10449.2,0.00004248,0.000266713,UA741-500 Gain
429,10473.6,0.0000420213,0.000289552,UA741-500 Gain
430,10498,0.0000411888,0.000294259,UA741-500 Gain
431,10522.5,0.0000422743,0.000263408,UA741-500 Gain
432,10546.9,0.0000427705,0.00024354,UA741-500 Gain
433,10571.3,0.0000419589,0.000245266,UA741-500 Gain
434,10595.7,0.0000424867,0.000242684,UA741-500 Gain
435,10620.1,0.000042907,0.000237846,UA741-500 Gain
436,10644.5,0.0000418689,0.000234348,UA741-500 Gain
437,10668.9,0.0000421621,0.000238062,UA741-500 Gain
438,10693.4,0.0000444296,0.000249951,UA741-500 Gain
439,10717.8,0.0000445711,0.000258682,UA741-500 Gain
440,10742.2,0.0000432738,0.0002787,UA741-500 Gain
441,10766.6,0.0000431417,0.000269262,UA741-500 Gain
442,10791,0.0000420574,0.000245066,UA741-500 Gain
443,10815.4,0.0000413766,0.000244063,UA741-500 Gain
444,10839.8,0.0000408845,0.000250175,UA741-500 Gain
445,10864.3,0.000041273,0.00024606,UA741-500 Gain
446,10888.7,0.000043407,0.000249437,UA741-500 Gain
447,10913.1,0.0000468053,0.000263278,UA741-500 Gain
448,10937.5,0.0000480238,0.000261229,UA741-500 Gain
449,10961.9,0.0000472345,0.000254746,UA741-500 Gain
450,10986.3,0.0000455929,0.000273133,UA741-500 Gain
451,11010.7,0.0000450758,0.0002641,UA741-500 Gain
452,11035.2,0.0000452279,0.00024647,UA741-500 Gain
453,11059.6,0.0000434086,0.000243035,UA741-500 Gain
454,11084,0.0000427283,0.000248078,UA741-500 Gain
455,11108.4,0.0000422107,0.000257098,UA741-500 Gain
456,11132.8,0.000042959,0.000262389,UA741-500 Gain
457,11157.2,0.0000454054,0.000260226,UA741-500 Gain
458,11181.6,0.0000449544,0.000249704,UA741-500 Gain
459,11206.1,0.0000442564,0.000253695,UA741-500 Gain
460,11230.5,0.0000438449,0.000266333,UA741-500 Gain
461,11254.9,0.0000430261,0.000271651,UA741-500 Gain
462,11279.3,0.0000429222,0.000265902,UA741-500 Gain
463,11303.7,0.0000439227,0.000254597,UA741-500 Gain
464,11328.1,0.0000450178,0.000247436,UA741-500 Gain
465,11352.5,0.0000454766,0.000238544,UA741-500 Gain
