frequency(Hz),V/rt(Hz),Title
324.2209488,3.49E-07,LMH6624 PSD @ 28.8 kHz Span
325.1975179,3.46E-07,LMH6624 PSD @ 28.8 kHz Span
326.174087,3.39E-07,LMH6624 PSD @ 28.8 kHz Span
327.1506561,3.37E-07,LMH6624 PSD @ 28.8 kHz Span
328.1272253,3.40E-07,LMH6624 PSD @ 28.8 kHz Span
329.1037944,3.33E-07,LMH6624 PSD @ 28.8 kHz Span
330.0803635,3.20E-07,LMH6624 PSD @ 28.8 kHz Span
331.0569326,3.18E-07,LMH6624 PSD @ 28.8 kHz Span
332.0335017,3.18E-07,LMH6624 PSD @ 28.8 kHz Span
333.0100709,3.10E-07,LMH6624 PSD @ 28.8 kHz Span
333.98664,3.07E-07,LMH6624 PSD @ 28.8 kHz Span
334.9632091,3.13E-07,LMH6624 PSD @ 28.8 kHz Span
335.9397782,3.20E-07,LMH6624 PSD @ 28.8 kHz Span
336.9163474,3.20E-07,LMH6624 PSD @ 28.8 kHz Span
337.8929165,3.15E-07,LMH6624 PSD @ 28.8 kHz Span
338.8694856,3.07E-07,LMH6624 PSD @ 28.8 kHz Span
339.8460547,3.12E-07,LMH6624 PSD @ 28.8 kHz Span
340.8226239,3.24E-07,LMH6624 PSD @ 28.8 kHz Span
341.799193,3.24E-07,LMH6624 PSD @ 28.8 kHz Span
342.7757621,3.10E-07,LMH6624 PSD @ 28.8 kHz Span
343.7523312,2.96E-07,LMH6624 PSD @ 28.8 kHz Span
344.7289003,2.92E-07,LMH6624 PSD @ 28.8 kHz Span
345.7054695,3.00E-07,LMH6624 PSD @ 28.8 kHz Span
346.6820386,3.17E-07,LMH6624 PSD @ 28.8 kHz Span
347.6586077,3.24E-07,LMH6624 PSD @ 28.8 kHz Span
348.6351768,3.28E-07,LMH6624 PSD @ 28.8 kHz Span
349.611746,3.34E-07,LMH6624 PSD @ 28.8 kHz Span
350.5883151,3.35E-07,LMH6624 PSD @ 28.8 kHz Span
351.5648842,3.31E-07,LMH6624 PSD @ 28.8 kHz Span
352.5414533,3.29E-07,LMH6624 PSD @ 28.8 kHz Span
353.5180224,3.25E-07,LMH6624 PSD @ 28.8 kHz Span
354.4945916,3.15E-07,LMH6624 PSD @ 28.8 kHz Span
355.4711607,3.13E-07,LMH6624 PSD @ 28.8 kHz Span
356.4477298,3.21E-07,LMH6624 PSD @ 28.8 kHz Span
357.4242989,3.29E-07,LMH6624 PSD @ 28.8 kHz Span
358.4008681,3.36E-07,LMH6624 PSD @ 28.8 kHz Span
359.3774372,3.37E-07,LMH6624 PSD @ 28.8 kHz Span
360.3540063,3.30E-07,LMH6624 PSD @ 28.8 kHz Span
361.3305754,3.24E-07,LMH6624 PSD @ 28.8 kHz Span
362.3071446,3.19E-07,LMH6624 PSD @ 28.8 kHz Span
363.2837137,3.18E-07,LMH6624 PSD @ 28.8 kHz Span
364.2602828,3.25E-07,LMH6624 PSD @ 28.8 kHz Span
365.2368519,3.35E-07,LMH6624 PSD @ 28.8 kHz Span
366.213421,3.36E-07,LMH6624 PSD @ 28.8 kHz Span
367.1899902,3.27E-07,LMH6624 PSD @ 28.8 kHz Span
368.1665593,3.22E-07,LMH6624 PSD @ 28.8 kHz Span
369.1431284,3.19E-07,LMH6624 PSD @ 28.8 kHz Span
370.1196975,3.06E-07,LMH6624 PSD @ 28.8 kHz Span
371.0962667,2.96E-07,LMH6624 PSD @ 28.8 kHz Span
372.0728358,3.02E-07,LMH6624 PSD @ 28.8 kHz Span
373.0494049,3.09E-07,LMH6624 PSD @ 28.8 kHz Span
374.025974,3.16E-07,LMH6624 PSD @ 28.8 kHz Span
375.0025431,3.17E-07,LMH6624 PSD @ 28.8 kHz Span
375.9791123,3.06E-07,LMH6624 PSD @ 28.8 kHz Span
376.9556814,3.03E-07,LMH6624 PSD @ 28.8 kHz Span
377.9322505,3.11E-07,LMH6624 PSD @ 28.8 kHz Span
378.9088196,3.20E-07,LMH6624 PSD @ 28.8 kHz Span
379.8853888,3.28E-07,LMH6624 PSD @ 28.8 kHz Span
380.8619579,3.29E-07,LMH6624 PSD @ 28.8 kHz Span
381.838527,3.21E-07,LMH6624 PSD @ 28.8 kHz Span
