frequency(Hz),V/rt(Hz),Title
32.95898438,8.11E-08,AD848 PSD @ 1.5625 kHz Span
33.203125,7.80E-08,AD848 PSD @ 1.5625 kHz Span
33.44726563,7.63E-08,AD848 PSD @ 1.5625 kHz Span
33.69140625,7.52E-08,AD848 PSD @ 1.5625 kHz Span
33.93554688,7.56E-08,AD848 PSD @ 1.5625 kHz Span
34.1796875,7.82E-08,AD848 PSD @ 1.5625 kHz Span
34.42382813,8.16E-08,AD848 PSD @ 1.5625 kHz Span
34.66796875,8.38E-08,AD848 PSD @ 1.5625 kHz Span
34.91210938,8.27E-08,AD848 PSD @ 1.5625 kHz Span
35.15625,8.04E-08,AD848 PSD @ 1.5625 kHz Span
35.40039063,8.02E-08,AD848 PSD @ 1.5625 kHz Span
35.64453125,7.99E-08,AD848 PSD @ 1.5625 kHz Span
35.88867188,8.04E-08,AD848 PSD @ 1.5625 kHz Span
36.1328125,8.04E-08,AD848 PSD @ 1.5625 kHz Span
36.37695313,7.84E-08,AD848 PSD @ 1.5625 kHz Span
36.62109375,7.58E-08,AD848 PSD @ 1.5625 kHz Span
36.86523438,7.21E-08,AD848 PSD @ 1.5625 kHz Span
37.109375,7.01E-08,AD848 PSD @ 1.5625 kHz Span
37.35351563,7.19E-08,AD848 PSD @ 1.5625 kHz Span
37.59765625,7.47E-08,AD848 PSD @ 1.5625 kHz Span
37.84179688,7.81E-08,AD848 PSD @ 1.5625 kHz Span
38.0859375,8.10E-08,AD848 PSD @ 1.5625 kHz Span
38.33007813,8.27E-08,AD848 PSD @ 1.5625 kHz Span
38.57421875,8.26E-08,AD848 PSD @ 1.5625 kHz Span
38.81835938,8.02E-08,AD848 PSD @ 1.5625 kHz Span
39.0625,7.80E-08,AD848 PSD @ 1.5625 kHz Span
39.30664063,7.79E-08,AD848 PSD @ 1.5625 kHz Span
39.55078125,7.96E-08,AD848 PSD @ 1.5625 kHz Span
39.79492188,7.98E-08,AD848 PSD @ 1.5625 kHz Span
40.0390625,7.79E-08,AD848 PSD @ 1.5625 kHz Span
40.28320313,7.73E-08,AD848 PSD @ 1.5625 kHz Span
40.52734375,7.74E-08,AD848 PSD @ 1.5625 kHz Span
40.77148438,7.75E-08,AD848 PSD @ 1.5625 kHz Span
41.015625,7.78E-08,AD848 PSD @ 1.5625 kHz Span
41.25976563,8.00E-08,AD848 PSD @ 1.5625 kHz Span
41.50390625,7.99E-08,AD848 PSD @ 1.5625 kHz Span
41.74804688,7.57E-08,AD848 PSD @ 1.5625 kHz Span
41.9921875,7.34E-08,AD848 PSD @ 1.5625 kHz Span
42.23632813,7.48E-08,AD848 PSD @ 1.5625 kHz Span
42.48046875,7.67E-08,AD848 PSD @ 1.5625 kHz Span
42.72460938,7.73E-08,AD848 PSD @ 1.5625 kHz Span
42.96875,7.55E-08,AD848 PSD @ 1.5625 kHz Span
43.21289063,7.27E-08,AD848 PSD @ 1.5625 kHz Span
43.45703125,7.07E-08,AD848 PSD @ 1.5625 kHz Span
43.70117188,6.88E-08,AD848 PSD @ 1.5625 kHz Span
43.9453125,6.90E-08,AD848 PSD @ 1.5625 kHz Span
44.18945313,7.13E-08,AD848 PSD @ 1.5625 kHz Span
44.43359375,7.50E-08,AD848 PSD @ 1.5625 kHz Span
44.67773438,7.64E-08,AD848 PSD @ 1.5625 kHz Span
44.921875,7.41E-08,AD848 PSD @ 1.5625 kHz Span
45.16601563,7.05E-08,AD848 PSD @ 1.5625 kHz Span
45.41015625,7.07E-08,AD848 PSD @ 1.5625 kHz Span
45.65429688,7.40E-08,AD848 PSD @ 1.5625 kHz Span
45.8984375,7.60E-08,AD848 PSD @ 1.5625 kHz Span
46.14257813,7.66E-08,AD848 PSD @ 1.5625 kHz Span
46.38671875,7.69E-08,AD848 PSD @ 1.5625 kHz Span
46.63085938,7.93E-08,AD848 PSD @ 1.5625 kHz Span
46.875,8.28E-08,AD848 PSD @ 1.5625 kHz Span
47.11914063,8.25E-08,AD848 PSD @ 1.5625 kHz Span
47.36328125,7.77E-08,AD848 PSD @ 1.5625 kHz Span
47.60742188,7.43E-08,AD848 PSD @ 1.5625 kHz Span
47.8515625,7.13E-08,AD848 PSD @ 1.5625 kHz Span
48.09570313,6.91E-08,AD848 PSD @ 1.5625 kHz Span
48.33984375,7.28E-08,AD848 PSD @ 1.5625 kHz Span
48.58398438,7.54E-08,AD848 PSD @ 1.5625 kHz Span
48.828125,7.50E-08,AD848 PSD @ 1.5625 kHz Span
49.07226563,7.70E-08,AD848 PSD @ 1.5625 kHz Span
49.31640625,8.15E-08,AD848 PSD @ 1.5625 kHz Span
49.56054688,9.67E-08,AD848 PSD @ 1.5625 kHz Span
49.8046875,1.30E-07,AD848 PSD @ 1.5625 kHz Span
50.04882813,1.44E-07,AD848 PSD @ 1.5625 kHz Span
50.29296875,1.20E-07,AD848 PSD @ 1.5625 kHz Span
50.53710938,8.96E-08,AD848 PSD @ 1.5625 kHz Span
50.78125,7.86E-08,AD848 PSD @ 1.5625 kHz Span
51.02539063,7.53E-08,AD848 PSD @ 1.5625 kHz Span
51.26953125,7.45E-08,AD848 PSD @ 1.5625 kHz Span
51.51367188,7.50E-08,AD848 PSD @ 1.5625 kHz Span
51.7578125,7.59E-08,AD848 PSD @ 1.5625 kHz Span
52.00195313,7.67E-08,AD848 PSD @ 1.5625 kHz Span
52.24609375,7.73E-08,AD848 PSD @ 1.5625 kHz Span
52.49023438,7.74E-08,AD848 PSD @ 1.5625 kHz Span
52.734375,7.49E-08,AD848 PSD @ 1.5625 kHz Span
52.97851563,7.02E-08,AD848 PSD @ 1.5625 kHz Span
53.22265625,6.76E-08,AD848 PSD @ 1.5625 kHz Span
53.46679688,6.80E-08,AD848 PSD @ 1.5625 kHz Span
53.7109375,6.96E-08,AD848 PSD @ 1.5625 kHz Span
53.95507813,7.40E-08,AD848 PSD @ 1.5625 kHz Span
54.19921875,7.80E-08,AD848 PSD @ 1.5625 kHz Span
54.44335938,7.33E-08,AD848 PSD @ 1.5625 kHz Span
54.6875,6.34E-08,AD848 PSD @ 1.5625 kHz Span
54.93164063,6.07E-08,AD848 PSD @ 1.5625 kHz Span
55.17578125,6.33E-08,AD848 PSD @ 1.5625 kHz Span
55.41992188,6.53E-08,AD848 PSD @ 1.5625 kHz Span
55.6640625,6.74E-08,AD848 PSD @ 1.5625 kHz Span
55.90820313,6.95E-08,AD848 PSD @ 1.5625 kHz Span
56.15234375,7.21E-08,AD848 PSD @ 1.5625 kHz Span
56.39648438,7.19E-08,AD848 PSD @ 1.5625 kHz Span
56.640625,7.19E-08,AD848 PSD @ 1.5625 kHz Span
