frequency(Hz),V/rt(Hz),Title
337.8814594,5.53E-08,AD848 PSD @ 28.8 kHz Span
339.8345314,5.58E-08,AD848 PSD @ 28.8 kHz Span
341.7876034,5.59E-08,AD848 PSD @ 28.8 kHz Span
343.7406754,5.58E-08,AD848 PSD @ 28.8 kHz Span
345.6937475,5.66E-08,AD848 PSD @ 28.8 kHz Span
347.6468195,5.78E-08,AD848 PSD @ 28.8 kHz Span
349.5998915,5.83E-08,AD848 PSD @ 28.8 kHz Span
351.5529635,5.86E-08,AD848 PSD @ 28.8 kHz Span
353.5060355,5.85E-08,AD848 PSD @ 28.8 kHz Span
355.4591076,5.84E-08,AD848 PSD @ 28.8 kHz Span
357.4121796,5.90E-08,AD848 PSD @ 28.8 kHz Span
359.3652516,5.98E-08,AD848 PSD @ 28.8 kHz Span
361.3183236,5.97E-08,AD848 PSD @ 28.8 kHz Span
363.2713956,5.88E-08,AD848 PSD @ 28.8 kHz Span
365.2244677,5.74E-08,AD848 PSD @ 28.8 kHz Span
367.1775397,5.67E-08,AD848 PSD @ 28.8 kHz Span
369.1306117,5.76E-08,AD848 PSD @ 28.8 kHz Span
371.0836837,5.85E-08,AD848 PSD @ 28.8 kHz Span
373.0367557,5.76E-08,AD848 PSD @ 28.8 kHz Span
374.9898277,5.72E-08,AD848 PSD @ 28.8 kHz Span
376.9428998,5.81E-08,AD848 PSD @ 28.8 kHz Span
378.8959718,5.80E-08,AD848 PSD @ 28.8 kHz Span
380.8490438,5.68E-08,AD848 PSD @ 28.8 kHz Span
382.8021158,5.59E-08,AD848 PSD @ 28.8 kHz Span
384.7551878,5.56E-08,AD848 PSD @ 28.8 kHz Span
386.7082599,5.53E-08,AD848 PSD @ 28.8 kHz Span
388.6613319,5.58E-08,AD848 PSD @ 28.8 kHz Span
390.6144039,5.65E-08,AD848 PSD @ 28.8 kHz Span
392.5674759,5.62E-08,AD848 PSD @ 28.8 kHz Span
394.5205479,5.55E-08,AD848 PSD @ 28.8 kHz Span
396.47362,5.51E-08,AD848 PSD @ 28.8 kHz Span
398.426692,5.63E-08,AD848 PSD @ 28.8 kHz Span
400.379764,5.73E-08,AD848 PSD @ 28.8 kHz Span
402.332836,5.65E-08,AD848 PSD @ 28.8 kHz Span
404.285908,5.64E-08,AD848 PSD @ 28.8 kHz Span
406.2389801,5.73E-08,AD848 PSD @ 28.8 kHz Span
408.1920521,5.70E-08,AD848 PSD @ 28.8 kHz Span
410.1451241,5.59E-08,AD848 PSD @ 28.8 kHz Span
412.0981961,5.56E-08,AD848 PSD @ 28.8 kHz Span
414.0512681,5.55E-08,AD848 PSD @ 28.8 kHz Span
416.0043402,5.47E-08,AD848 PSD @ 28.8 kHz Span
417.9574122,5.47E-08,AD848 PSD @ 28.8 kHz Span
419.9104842,5.60E-08,AD848 PSD @ 28.8 kHz Span
421.8635562,5.61E-08,AD848 PSD @ 28.8 kHz Span
423.8166282,5.54E-08,AD848 PSD @ 28.8 kHz Span
425.7697003,5.54E-08,AD848 PSD @ 28.8 kHz Span
427.7227723,5.60E-08,AD848 PSD @ 28.8 kHz Span
429.6758443,5.63E-08,AD848 PSD @ 28.8 kHz Span
431.6289163,5.61E-08,AD848 PSD @ 28.8 kHz Span
433.5819883,5.62E-08,AD848 PSD @ 28.8 kHz Span
435.5350604,5.57E-08,AD848 PSD @ 28.8 kHz Span
437.4881324,5.48E-08,AD848 PSD @ 28.8 kHz Span
439.4412044,5.59E-08,AD848 PSD @ 28.8 kHz Span
441.3942764,5.81E-08,AD848 PSD @ 28.8 kHz Span
443.3473484,5.85E-08,AD848 PSD @ 28.8 kHz Span
445.3004205,5.72E-08,AD848 PSD @ 28.8 kHz Span
447.2534925,5.71E-08,AD848 PSD @ 28.8 kHz Span
449.2065645,5.87E-08,AD848 PSD @ 28.8 kHz Span
451.1596365,5.91E-08,AD848 PSD @ 28.8 kHz Span
453.1127085,5.73E-08,AD848 PSD @ 28.8 kHz Span
455.0657806,5.57E-08,AD848 PSD @ 28.8 kHz Span
457.0188526,5.54E-08,AD848 PSD @ 28.8 kHz Span
458.9719246,5.60E-08,AD848 PSD @ 28.8 kHz Span
460.9249966,5.63E-08,AD848 PSD @ 28.8 kHz Span
462.8780686,5.58E-08,AD848 PSD @ 28.8 kHz Span
464.8311406,5.57E-08,AD848 PSD @ 28.8 kHz Span
466.7842127,5.63E-08,AD848 PSD @ 28.8 kHz Span
468.7372847,5.64E-08,AD848 PSD @ 28.8 kHz Span
470.6903567,5.64E-08,AD848 PSD @ 28.8 kHz Span
472.6434287,5.58E-08,AD848 PSD @ 28.8 kHz Span
474.5965007,5.48E-08,AD848 PSD @ 28.8 kHz Span
476.5495728,5.55E-08,AD848 PSD @ 28.8 kHz Span
478.5026448,5.74E-08,AD848 PSD @ 28.8 kHz Span
480.4557168,5.76E-08,AD848 PSD @ 28.8 kHz Span
482.4087888,5.66E-08,AD848 PSD @ 28.8 kHz Span
484.3618608,5.64E-08,AD848 PSD @ 28.8 kHz Span
486.3149329,5.63E-08,AD848 PSD @ 28.8 kHz Span
488.2680049,5.63E-08,AD848 PSD @ 28.8 kHz Span
490.2210769,5.64E-08,AD848 PSD @ 28.8 kHz Span
492.1741489,5.58E-08,AD848 PSD @ 28.8 kHz Span
494.1272209,5.47E-08,AD848 PSD @ 28.8 kHz Span
496.080293,5.34E-08,AD848 PSD @ 28.8 kHz Span
498.033365,5.29E-08,AD848 PSD @ 28.8 kHz Span
499.986437,5.31E-08,AD848 PSD @ 28.8 kHz Span
501.939509,5.34E-08,AD848 PSD @ 28.8 kHz Span
503.892581,5.31E-08,AD848 PSD @ 28.8 kHz Span
505.8456531,5.34E-08,AD848 PSD @ 28.8 kHz Span
507.7987251,5.42E-08,AD848 PSD @ 28.8 kHz Span
509.7517971,5.44E-08,AD848 PSD @ 28.8 kHz Span
511.7048691,5.39E-08,AD848 PSD @ 28.8 kHz Span
513.6579411,5.32E-08,AD848 PSD @ 28.8 kHz Span
515.6110132,5.40E-08,AD848 PSD @ 28.8 kHz Span
517.5640852,5.64E-08,AD848 PSD @ 28.8 kHz Span
519.5171572,5.72E-08,AD848 PSD @ 28.8 kHz Span
521.4702292,5.62E-08,AD848 PSD @ 28.8 kHz Span
523.4233012,5.52E-08,AD848 PSD @ 28.8 kHz Span
525.3763733,5.57E-08,AD848 PSD @ 28.8 kHz Span
527.3294453,5.74E-08,AD848 PSD @ 28.8 kHz Span
529.2825173,5.84E-08,AD848 PSD @ 28.8 kHz Span
531.2355893,5.80E-08,AD848 PSD @ 28.8 kHz Span
533.1886613,5.68E-08,AD848 PSD @ 28.8 kHz Span
535.1417334,5.52E-08,AD848 PSD @ 28.8 kHz Span
537.0948054,5.43E-08,AD848 PSD @ 28.8 kHz Span
539.0478774,5.49E-08,AD848 PSD @ 28.8 kHz Span
541.0009494,5.59E-08,AD848 PSD @ 28.8 kHz Span
542.9540214,5.62E-08,AD848 PSD @ 28.8 kHz Span
544.9070934,5.61E-08,AD848 PSD @ 28.8 kHz Span
546.8601655,5.59E-08,AD848 PSD @ 28.8 kHz Span
548.8132375,5.63E-08,AD848 PSD @ 28.8 kHz Span
550.7663095,5.59E-08,AD848 PSD @ 28.8 kHz Span
552.7193815,5.42E-08,AD848 PSD @ 28.8 kHz Span
554.6724535,5.34E-08,AD848 PSD @ 28.8 kHz Span
556.6255256,5.35E-08,AD848 PSD @ 28.8 kHz Span
558.5785976,5.39E-08,AD848 PSD @ 28.8 kHz Span
560.5316696,5.43E-08,AD848 PSD @ 28.8 kHz Span
562.4847416,5.52E-08,AD848 PSD @ 28.8 kHz Span
564.4378136,5.59E-08,AD848 PSD @ 28.8 kHz Span
566.3908857,5.58E-08,AD848 PSD @ 28.8 kHz Span
568.3439577,5.52E-08,AD848 PSD @ 28.8 kHz Span
570.2970297,5.45E-08,AD848 PSD @ 28.8 kHz Span
572.2501017,5.43E-08,AD848 PSD @ 28.8 kHz Span
574.2031737,5.43E-08,AD848 PSD @ 28.8 kHz Span
576.1562458,5.39E-08,AD848 PSD @ 28.8 kHz Span
578.1093178,5.40E-08,AD848 PSD @ 28.8 kHz Span
580.0623898,5.43E-08,AD848 PSD @ 28.8 kHz Span
582.0154618,5.41E-08,AD848 PSD @ 28.8 kHz Span
583.9685338,5.40E-08,AD848 PSD @ 28.8 kHz Span
585.9216059,5.43E-08,AD848 PSD @ 28.8 kHz Span
587.8746779,5.48E-08,AD848 PSD @ 28.8 kHz Span
589.8277499,5.56E-08,AD848 PSD @ 28.8 kHz Span
591.7808219,5.56E-08,AD848 PSD @ 28.8 kHz Span
593.7338939,5.47E-08,AD848 PSD @ 28.8 kHz Span
595.686966,5.48E-08,AD848 PSD @ 28.8 kHz Span
597.640038,5.57E-08,AD848 PSD @ 28.8 kHz Span
599.59311,5.64E-08,AD848 PSD @ 28.8 kHz Span
601.546182,5.56E-08,AD848 PSD @ 28.8 kHz Span
603.499254,5.46E-08,AD848 PSD @ 28.8 kHz Span
605.4523261,5.46E-08,AD848 PSD @ 28.8 kHz Span
607.4053981,5.54E-08,AD848 PSD @ 28.8 kHz Span
609.3584701,5.58E-08,AD848 PSD @ 28.8 kHz Span
611.3115421,5.58E-08,AD848 PSD @ 28.8 kHz Span
613.2646141,5.64E-08,AD848 PSD @ 28.8 kHz Span
615.2176862,5.67E-08,AD848 PSD @ 28.8 kHz Span
617.1707582,5.56E-08,AD848 PSD @ 28.8 kHz Span
619.1238302,5.42E-08,AD848 PSD @ 28.8 kHz Span
621.0769022,5.30E-08,AD848 PSD @ 28.8 kHz Span
623.0299742,5.24E-08,AD848 PSD @ 28.8 kHz Span
624.9830462,5.26E-08,AD848 PSD @ 28.8 kHz Span
626.9361183,5.33E-08,AD848 PSD @ 28.8 kHz Span
628.8891903,5.40E-08,AD848 PSD @ 28.8 kHz Span
630.8422623,5.37E-08,AD848 PSD @ 28.8 kHz Span
632.7953343,5.31E-08,AD848 PSD @ 28.8 kHz Span
634.7484063,5.32E-08,AD848 PSD @ 28.8 kHz Span
636.7014784,5.37E-08,AD848 PSD @ 28.8 kHz Span
638.6545504,5.41E-08,AD848 PSD @ 28.8 kHz Span
640.6076224,5.51E-08,AD848 PSD @ 28.8 kHz Span
642.5606944,5.64E-08,AD848 PSD @ 28.8 kHz Span
644.5137664,5.64E-08,AD848 PSD @ 28.8 kHz Span
646.4668385,5.61E-08,AD848 PSD @ 28.8 kHz Span
648.4199105,5.61E-08,AD848 PSD @ 28.8 kHz Span
650.3729825,5.58E-08,AD848 PSD @ 28.8 kHz Span
652.3260545,5.55E-08,AD848 PSD @ 28.8 kHz Span
654.2791265,5.56E-08,AD848 PSD @ 28.8 kHz Span
656.2321986,5.51E-08,AD848 PSD @ 28.8 kHz Span
658.1852706,5.39E-08,AD848 PSD @ 28.8 kHz Span
660.1383426,5.37E-08,AD848 PSD @ 28.8 kHz Span
662.0914146,5.49E-08,AD848 PSD @ 28.8 kHz Span
664.0444866,5.49E-08,AD848 PSD @ 28.8 kHz Span
665.9975587,5.32E-08,AD848 PSD @ 28.8 kHz Span
667.9506307,5.27E-08,AD848 PSD @ 28.8 kHz Span
669.9037027,5.34E-08,AD848 PSD @ 28.8 kHz Span
671.8567747,5.35E-08,AD848 PSD @ 28.8 kHz Span
673.8098467,5.37E-08,AD848 PSD @ 28.8 kHz Span
675.7629188,5.46E-08,AD848 PSD @ 28.8 kHz Span
677.7159908,5.53E-08,AD848 PSD @ 28.8 kHz Span
679.6690628,5.54E-08,AD848 PSD @ 28.8 kHz Span
681.6221348,5.55E-08,AD848 PSD @ 28.8 kHz Span
683.5752068,5.58E-08,AD848 PSD @ 28.8 kHz Span
685.5282789,5.61E-08,AD848 PSD @ 28.8 kHz Span
687.4813509,5.54E-08,AD848 PSD @ 28.8 kHz Span
689.4344229,5.39E-08,AD848 PSD @ 28.8 kHz Span
691.3874949,5.34E-08,AD848 PSD @ 28.8 kHz Span
693.3405669,5.40E-08,AD848 PSD @ 28.8 kHz Span
695.293639,5.47E-08,AD848 PSD @ 28.8 kHz Span
697.246711,5.56E-08,AD848 PSD @ 28.8 kHz Span
699.199783,5.57E-08,AD848 PSD @ 28.8 kHz Span
701.152855,5.48E-08,AD848 PSD @ 28.8 kHz Span
703.105927,5.44E-08,AD848 PSD @ 28.8 kHz Span
705.0589991,5.41E-08,AD848 PSD @ 28.8 kHz Span
707.0120711,5.25E-08,AD848 PSD @ 28.8 kHz Span
708.9651431,5.10E-08,AD848 PSD @ 28.8 kHz Span
710.9182151,5.12E-08,AD848 PSD @ 28.8 kHz Span
712.8712871,5.26E-08,AD848 PSD @ 28.8 kHz Span
714.8243591,5.38E-08,AD848 PSD @ 28.8 kHz Span
716.7774312,5.40E-08,AD848 PSD @ 28.8 kHz Span
718.7305032,5.38E-08,AD848 PSD @ 28.8 kHz Span
720.6835752,5.45E-08,AD848 PSD @ 28.8 kHz Span
722.6366472,5.52E-08,AD848 PSD @ 28.8 kHz Span
724.5897192,5.52E-08,AD848 PSD @ 28.8 kHz Span
726.5427913,5.54E-08,AD848 PSD @ 28.8 kHz Span
728.4958633,5.53E-08,AD848 PSD @ 28.8 kHz Span
730.4489353,5.40E-08,AD848 PSD @ 28.8 kHz Span
732.4020073,5.33E-08,AD848 PSD @ 28.8 kHz Span
734.3550793,5.46E-08,AD848 PSD @ 28.8 kHz Span
736.3081514,5.57E-08,AD848 PSD @ 28.8 kHz Span
738.2612234,5.58E-08,AD848 PSD @ 28.8 kHz Span
740.2142954,5.58E-08,AD848 PSD @ 28.8 kHz Span
742.1673674,5.52E-08,AD848 PSD @ 28.8 kHz Span
744.1204394,5.45E-08,AD848 PSD @ 28.8 kHz Span
