;Scopy version,f4beeb1
;Exported on,Monday October 14/10/2024
;Device,M2K
;Nr of samples,4096
;Sample rate,0
;Tool,Spectrum Analyzer
;Additional Information,Exponential RMS,Blackman-Harris,100,Exponential RMS,Blackman-Harris,100,
Sample,Frequency(Hz),Amplitude CH1(V/?Hz),Amplitude CH2(V/?Hz)
198,4833.98,4.26214e-05,5.56133e-05
199,4858.4,4.30663e-05,5.69904e-05
200,4882.81,4.42999e-05,5.85283e-05
201,4907.23,4.57164e-05,5.58447e-05
202,4931.64,4.82251e-05,5.48099e-05
203,4956.05,4.77711e-05,5.51938e-05
204,4980.47,4.49999e-05,5.62411e-05
205,5004.88,4.53137e-05,5.72005e-05
206,5029.3,4.65107e-05,5.68101e-05
207,5053.71,4.66277e-05,5.38327e-05
208,5078.13,4.62369e-05,5.36114e-05
209,5102.54,4.52249e-05,5.63529e-05
210,5126.95,4.42623e-05,5.69916e-05
211,5151.37,4.46587e-05,5.62152e-05
212,5175.78,4.41022e-05,5.58496e-05
213,5200.2,4.2601e-05,5.68009e-05
214,5224.61,4.17007e-05,5.47783e-05
215,5249.02,4.39986e-05,5.25621e-05
216,5273.44,4.71247e-05,5.32022e-05
217,5297.85,4.79377e-05,5.28022e-05
218,5322.27,4.69047e-05,5.2416e-05
219,5346.68,4.51636e-05,5.40354e-05
220,5371.09,4.43393e-05,5.41878e-05
221,5395.51,4.70801e-05,5.32793e-05
222,5419.92,4.77149e-05,5.37383e-05
223,5444.34,4.59524e-05,5.53885e-05
224,5468.75,4.77906e-05,5.71204e-05
225,5493.16,4.99123e-05,5.73823e-05
226,5517.58,5.10772e-05,5.62102e-05
227,5541.99,4.95014e-05,5.63291e-05
228,5566.41,4.86566e-05,5.68131e-05
229,5590.82,4.79913e-05,5.49062e-05
230,5615.23,4.5088e-05,5.45623e-05
231,5639.65,4.60262e-05,5.45963e-05
232,5664.06,4.75688e-05,5.26353e-05
233,5688.48,4.90327e-05,5.2854e-05
234,5712.89,4.81832e-05,5.19234e-05
235,5737.3,4.64046e-05,5.0202e-05
236,5761.72,4.63326e-05,5.19272e-05
237,5786.13,4.65665e-05,5.43748e-05
238,5810.55,4.85103e-05,5.6656e-05
239,5834.96,4.79463e-05,5.47032e-05
240,5859.38,4.63927e-05,5.12369e-05
241,5883.79,4.64378e-05,5.30977e-05
242,5908.2,4.6999e-05,5.51199e-05
243,5932.62,4.7243e-05,5.67333e-05
244,5957.03,4.7214e-05,5.72059e-05
245,5981.45,4.92053e-05,6.02224e-05
246,6005.86,4.99555e-05,6.14936e-05
247,6030.27,4.79398e-05,5.85774e-05
248,6054.69,4.60354e-05,5.62771e-05
249,6079.1,4.74016e-05,5.41581e-05
250,6103.52,4.96095e-05,5.37262e-05
251,6127.93,4.84513e-05,5.43747e-05
252,6152.34,4.78152e-05,5.46256e-05
253,6176.76,4.77228e-05,5.37444e-05
254,6201.17,4.617e-05,5.14272e-05
255,6225.59,4.68916e-05,5.29663e-05
256,6250,4.91245e-05,5.40894e-05
257,6274.41,4.85282e-05,5.18055e-05
258,6298.83,4.67229e-05,5.15345e-05
259,6323.24,4.64079e-05,5.19285e-05
260,6347.66,4.73341e-05,5.26687e-05
261,6372.07,4.71374e-05,5.29123e-05
262,6396.48,4.95212e-05,5.02317e-05
263,6420.9,5.04196e-05,5.02226e-05
264,6445.31,4.8373e-05,5.18381e-05
265,6469.73,4.67655e-05,5.08225e-05
266,6494.14,4.73032e-05,4.96977e-05
267,6518.55,4.74084e-05,5.12907e-05
268,6542.97,4.81316e-05,5.29569e-05
269,6567.38,4.90074e-05,5.26549e-05
270,6591.8,4.77862e-05,5.29794e-05
271,6616.21,4.55119e-05,5.32264e-05
272,6640.63,4.45631e-05,5.3317e-05
273,6665.04,4.44831e-05,5.51495e-05
274,6689.45,4.38758e-05,5.52016e-05
275,6713.87,4.26902e-05,5.52142e-05
276,6738.28,4.27421e-05,5.60853e-05
277,6762.7,4.46492e-05,5.49663e-05
278,6787.11,4.56133e-05,5.24585e-05
279,6811.52,4.42597e-05,5.15382e-05
280,6835.94,4.4788e-05,5.1761e-05
281,6860.35,4.48576e-05,5.40188e-05
282,6884.77,4.70909e-05,5.74061e-05
283,6909.18,4.83617e-05,5.95434e-05
284,6933.59,4.57753e-05,5.63064e-05
285,6958.01,4.48373e-05,5.24162e-05
286,6982.42,4.59084e-05,5.03351e-05
287,7006.84,4.63703e-05,5.07551e-05
288,7031.25,4.72e-05,5.1414e-05
289,7055.66,4.71313e-05,5.26504e-05
290,7080.08,4.62539e-05,5.60209e-05
291,7104.49,4.51947e-05,5.5317e-05
292,7128.91,4.51346e-05,5.15024e-05
293,7153.32,4.57414e-05,5.09696e-05
294,7177.73,4.60294e-05,5.49624e-05
295,7202.15,4.37752e-05,5.63963e-05
296,7226.56,4.2941e-05,5.59806e-05
297,7250.98,4.43307e-05,5.60006e-05
298,7275.39,4.49348e-05,5.42224e-05
299,7299.8,4.53646e-05,5.22331e-05
300,7324.22,4.58673e-05,5.34097e-05
301,7348.63,4.6205e-05,5.56439e-05
302,7373.05,4.62406e-05,5.69422e-05
303,7397.46,4.63367e-05,5.63885e-05
304,7421.88,4.46342e-05,5.43469e-05
305,7446.29,4.5971e-05,5.3271e-05
306,7470.7,4.6232e-05,5.48449e-05
307,7495.12,4.53578e-05,5.78325e-05
308,7519.53,4.45084e-05,5.93284e-05
309,7543.95,4.35529e-05,5.77356e-05
310,7568.36,4.33437e-05,5.18586e-05
311,7592.77,4.28749e-05,4.89007e-05
312,7617.19,4.30222e-05,5.16063e-05
313,7641.6,4.44446e-05,5.46228e-05
314,7666.02,4.47169e-05,5.6794e-05
315,7690.43,4.37018e-05,5.59181e-05
316,7714.84,4.40853e-05,5.50202e-05
317,7739.26,4.49202e-05,6.32319e-05
318,7763.67,4.62022e-05,6.40981e-05
319,7788.09,4.77191e-05,5.83021e-05
320,7812.5,4.68568e-05,5.74355e-05
321,7836.91,4.41267e-05,5.58244e-05
322,7861.33,4.22072e-05,5.53026e-05
323,7885.74,4.38838e-05,5.51869e-05
324,7910.16,4.55897e-05,5.74556e-05
325,7934.57,4.51643e-05,6.57316e-05
326,7958.98,4.55768e-05,9.94741e-05
327,7983.4,4.63902e-05,0.000167988
328,8007.81,4.89159e-05,0.000188429
329,8032.23,4.95024e-05,0.000127152
330,8056.64,4.65521e-05,7.29326e-05
331,8081.05,4.4816e-05,5.90337e-05
332,8105.47,4.40949e-05,5.49426e-05
333,8129.88,4.27255e-05,5.47382e-05
334,8154.3,4.28089e-05,5.47078e-05
335,8178.71,4.46657e-05,5.4236e-05
336,8203.13,4.48239e-05,5.29274e-05
337,8227.54,4.55111e-05,5.79232e-05
338,8251.95,4.76358e-05,6.22779e-05
339,8276.37,4.78473e-05,5.97031e-05
340,8300.78,4.76438e-05,5.54805e-05
341,8325.2,4.82188e-05,5.37077e-05
342,8349.61,4.74349e-05,5.50482e-05
343,8374.02,4.75108e-05,5.53164e-05
344,8398.44,4.73909e-05,5.38354e-05
345,8422.85,4.66069e-05,5.50342e-05
346,8447.27,4.48713e-05,5.61693e-05
347,8471.68,4.40679e-05,5.48144e-05
348,8496.09,4.56529e-05,5.51372e-05
349,8520.51,4.64181e-05,5.64803e-05
350,8544.92,4.53921e-05,5.51905e-05
351,8569.34,4.44994e-05,5.55387e-05
352,8593.75,4.43395e-05,5.39615e-05
353,8618.16,4.50716e-05,5.13719e-05
354,8642.58,4.36003e-05,5.21324e-05
355,8666.99,4.07497e-05,5.3565e-05
356,8691.41,4.12466e-05,5.41637e-05
357,8715.82,4.40735e-05,5.34941e-05
358,8740.23,4.53539e-05,5.47955e-05
359,8764.65,4.40773e-05,5.38467e-05
360,8789.06,4.39532e-05,5.06793e-05
361,8813.48,4.43855e-05,5.12311e-05
362,8837.89,4.34576e-05,5.13331e-05
363,8862.3,4.29365e-05,5.30075e-05
364,8886.72,4.48523e-05,5.45265e-05
365,8911.13,4.72791e-05,5.39235e-05
366,8935.55,4.53916e-05,5.41066e-05
367,8959.96,4.33436e-05,5.43814e-05
368,8984.38,4.37638e-05,5.48454e-05
369,9008.79,4.39234e-05,5.54895e-05
370,9033.2,4.38095e-05,5.36117e-05
371,9057.62,4.2987e-05,5.15264e-05
372,9082.03,4.3082e-05,5.0757e-05
373,9106.45,4.42791e-05,5.21088e-05
374,9130.86,4.2592e-05,5.37954e-05
375,9155.27,4.2858e-05,5.35099e-05
376,9179.69,4.49761e-05,5.24431e-05
377,9204.1,4.46582e-05,5.30894e-05
378,9228.52,4.35179e-05,5.20123e-05
379,9252.93,4.14528e-05,5.20908e-05
380,9277.34,4.03995e-05,5.44536e-05
381,9301.76,4.38124e-05,5.3265e-05
382,9326.17,4.78043e-05,4.89118e-05
383,9350.59,4.71971e-05,4.96361e-05
384,9375,4.5988e-05,5.31274e-05
385,9399.41,4.57101e-05,5.40491e-05
386,9423.83,4.26824e-05,5.23304e-05
387,9448.24,4.14039e-05,5.11795e-05
388,9472.66,4.15306e-05,5.07048e-05
389,9497.07,4.25515e-05,5.06477e-05
390,9521.48,4.36449e-05,4.92173e-05
391,9545.9,4.37565e-05,4.91302e-05
392,9570.31,4.30741e-05,4.92658e-05
393,9594.73,4.32296e-05,5.13703e-05
394,9619.14,4.51563e-05,5.52973e-05
395,9643.55,4.43797e-05,5.52965e-05
396,9667.97,4.405e-05,5.55063e-05
397,9692.38,4.41884e-05,5.71119e-05
398,9716.8,4.45781e-05,5.49897e-05
399,9741.21,4.46416e-05,5.11952e-05
400,9765.63,4.40787e-05,5.0196e-05
401,9790.04,4.46194e-05,5.12604e-05
402,9814.45,4.53983e-05,5.18395e-05
403,9838.87,4.6695e-05,5.10606e-05
404,9863.28,4.89681e-05,5.08317e-05
405,9887.7,4.70524e-05,4.99344e-05
406,9912.11,4.30192e-05,5.01157e-05
407,9936.52,4.24888e-05,5.12004e-05
408,9960.94,4.48208e-05,5.31766e-05
409,9985.35,4.51101e-05,5.60291e-05
410,10009.8,4.48878e-05,5.55813e-05
411,10034.2,4.29389e-05,5.12704e-05
412,10058.6,4.29056e-05,4.81631e-05
413,10083,4.51978e-05,4.9325e-05
