;Scopy version,f4beeb1
;Exported on,Monday October 14/10/2024
;Device,M2K
;Nr of samples,4096
;Sample rate,0
;Tool,Spectrum Analyzer
;Additional Information,Exponential RMS,Blackman-Harris,100,Exponential RMS,Blackman-Harris,100,
Sample,Frequency(Hz),Amplitude CH1(V/?Hz),Amplitude CH2(V/?Hz)
297,7250.98,4.41367e-05,0.00107963
298,7275.39,4.32536e-05,0.000997437
299,7299.8,4.28529e-05,0.000968287
300,7324.22,4.33166e-05,0.000981801
301,7348.63,4.22644e-05,0.000985829
302,7373.05,4.24079e-05,0.000985275
303,7397.46,4.34901e-05,0.000974965
304,7421.88,4.34346e-05,0.000981224
305,7446.29,4.39234e-05,0.00101702
306,7470.7,4.46767e-05,0.00105918
307,7495.12,4.5284e-05,0.00109708
308,7519.53,4.41962e-05,0.00105631
309,7543.95,4.19564e-05,0.00103022
310,7568.36,4.21808e-05,0.000991148
311,7592.77,4.42754e-05,0.00106566
312,7617.19,4.34318e-05,0.00112211
313,7641.6,4.32867e-05,0.00107869
314,7666.02,4.39943e-05,0.00104612
315,7690.43,4.35517e-05,0.00102963
316,7714.84,4.34899e-05,0.001028
317,7739.26,4.46954e-05,0.00108603
318,7763.67,4.52404e-05,0.00105225
319,7788.09,4.42748e-05,0.000987219
320,7812.5,4.37168e-05,0.00099838
321,7836.91,4.34005e-05,0.00100727
322,7861.33,4.34109e-05,0.00102484
323,7885.74,4.23835e-05,0.00103815
324,7910.16,4.09348e-05,0.00103356
325,7934.57,4.2253e-05,0.00118626
326,7958.98,5.35945e-05,0.00317048
327,7983.4,7.76938e-05,0.00654752
328,8007.81,7.65604e-05,0.00689166
329,8032.23,5.16243e-05,0.00376775
330,8056.64,4.45436e-05,0.00134284
331,8081.05,4.52575e-05,0.00100123
332,8105.47,4.26158e-05,0.0010074
333,8129.88,4.11654e-05,0.000976675
334,8154.3,4.31367e-05,0.000967415
335,8178.71,4.59377e-05,0.000951926
336,8203.13,4.55967e-05,0.000982976
337,8227.54,4.45295e-05,0.00109756
338,8251.95,4.48202e-05,0.00116465
339,8276.37,4.4326e-05,0.00106033
340,8300.78,4.36877e-05,0.00101767
341,8325.2,4.39265e-05,0.00105078
342,8349.61,4.31355e-05,0.00103721
343,8374.02,4.33493e-05,0.00103004
344,8398.44,4.45156e-05,0.00104515
345,8422.85,4.33308e-05,0.00101207
346,8447.27,4.40118e-05,0.00102946
347,8471.68,4.54654e-05,0.00112598
348,8496.09,4.65752e-05,0.00116826
349,8520.51,4.8245e-05,0.00104222
350,8544.92,4.82615e-05,0.000935304
351,8569.34,4.67906e-05,0.000954794
352,8593.75,4.40079e-05,0.00101387
353,8618.16,4.54577e-05,0.00102338
354,8642.58,4.84017e-05,0.00104763
355,8666.99,4.55868e-05,0.00105116
356,8691.41,4.30007e-05,0.00103595
357,8715.82,4.38157e-05,0.00106673
358,8740.23,4.41481e-05,0.0011296
359,8764.65,4.44955e-05,0.00107504
360,8789.06,4.55587e-05,0.00100794
361,8813.48,4.63459e-05,0.000998034
362,8837.89,4.62408e-05,0.00103116
363,8862.3,4.46552e-05,0.00109627
364,8886.72,4.37997e-05,0.00108178
365,8911.13,4.53318e-05,0.000999321
366,8935.55,4.5143e-05,0.000989281
367,8959.96,4.34553e-05,0.00100488
368,8984.38,4.26288e-05,0.00108266
369,9008.79,4.38641e-05,0.00107532
370,9033.2,4.49033e-05,0.000978002
371,9057.62,4.40786e-05,0.000945721
372,9082.03,4.13638e-05,0.000974582
373,9106.45,4.30877e-05,0.00099076
374,9130.86,4.46201e-05,0.000999428
375,9155.27,4.26074e-05,0.00099099
376,9179.69,4.12513e-05,0.000990853
377,9204.1,4.21971e-05,0.00104671
378,9228.52,4.37306e-05,0.00112407
379,9252.93,4.45746e-05,0.00108408
380,9277.34,4.53167e-05,0.00099106
381,9301.76,4.50818e-05,0.000993802
382,9326.17,4.61824e-05,0.000995924
383,9350.59,4.71698e-05,0.000989793
384,9375,4.55965e-05,0.00100266
385,9399.41,4.39184e-05,0.000962967
386,9423.83,4.43668e-05,0.000984198
387,9448.24,4.25125e-05,0.0010554
388,9472.66,4.02945e-05,0.00111949
389,9497.07,4.12125e-05,0.00112324
390,9521.48,4.29158e-05,0.00102033
391,9545.9,4.47174e-05,0.00100851
392,9570.31,4.38065e-05,0.00105049
393,9594.73,4.35498e-05,0.00104485
394,9619.14,4.43898e-05,0.00103208
395,9643.55,4.5278e-05,0.00100533
396,9667.97,4.44414e-05,0.00100243
397,9692.38,4.43798e-05,0.000994283
398,9716.8,4.36991e-05,0.000989818
399,9741.21,4.20508e-05,0.00109347
400,9765.63,4.16673e-05,0.00110337
401,9790.04,4.14723e-05,0.00104578
402,9814.45,4.08861e-05,0.00103978
403,9838.87,4.16696e-05,0.000984188
404,9863.28,4.30061e-05,0.000958923
405,9887.7,4.48016e-05,0.00100233
406,9912.11,4.52658e-05,0.00106293
407,9936.52,4.47876e-05,0.00110903
408,9960.94,4.4555e-05,0.0011304
409,9985.35,4.4387e-05,0.00121998
410,10009.8,4.62098e-05,0.00118422
411,10034.2,4.53698e-05,0.00105663
412,10058.6,4.46769e-05,0.00100555
413,10083,4.43904e-05,0.000979983
414,10107.4,4.33924e-05,0.000985247
415,10131.8,4.25682e-05,0.00097927
416,10156.3,4.22316e-05,0.000965849
417,10180.7,4.25368e-05,0.000956248
418,10205.1,4.25286e-05,0.000981488
419,10229.5,4.36005e-05,0.00106038
420,10253.9,4.47475e-05,0.0011069
421,10278.3,4.48593e-05,0.0010292
422,10302.7,4.36255e-05,0.00095269
423,10327.1,4.17869e-05,0.000973551
424,10351.6,4.18953e-05,0.00103982
425,10376,4.27514e-05,0.00106693
426,10400.4,4.38898e-05,0.00104556
427,10424.8,4.5052e-05,0.0010034
428,10449.2,4.5731e-05,0.00101794
429,10473.6,4.56326e-05,0.00111672
430,10498,4.37214e-05,0.00116698
431,10522.5,4.38862e-05,0.00111259
432,10546.9,4.5698e-05,0.00109013
433,10571.3,4.53721e-05,0.00103607
434,10595.7,4.42343e-05,0.00101556
435,10620.1,4.36623e-05,0.00102172
436,10644.5,4.22616e-05,0.00103425
437,10668.9,4.19651e-05,0.00102141
438,10693.4,4.37575e-05,0.00100351
439,10717.8,4.41615e-05,0.00104037
440,10742.2,4.34549e-05,0.00112756
441,10766.6,4.37572e-05,0.00109584
442,10791,4.47793e-05,0.00103631
443,10815.4,4.37354e-05,0.00107558
444,10839.8,4.29999e-05,0.00103158
445,10864.3,4.30147e-05,0.000971685
446,10888.7,4.17581e-05,0.000980684
447,10913.1,4.19213e-05,0.000997843
448,10937.5,4.29721e-05,0.00102853
449,10961.9,4.30514e-05,0.00103229
450,10986.3,4.29315e-05,0.00110068
451,11010.7,4.2178e-05,0.00110112
452,11035.2,4.23106e-05,0.00102981
453,11059.6,4.33675e-05,0.000977021
454,11084,4.44407e-05,0.000965832
455,11108.4,4.40414e-05,0.000973883
456,11132.8,4.14626e-05,0.000997058
457,11157.2,4.10023e-05,0.00103568
458,11181.6,4.20407e-05,0.00104463
459,11206.1,4.17611e-05,0.00103328
460,11230.5,4.05233e-05,0.00105819
461,11254.9,4.20695e-05,0.00105424
462,11279.3,4.31019e-05,0.00099069
463,11303.7,4.36068e-05,0.00100306
464,11328.1,4.35911e-05,0.00103918
465,11352.5,4.27372e-05,0.00104782
466,11377,4.3881e-05,0.00102902
467,11401.4,4.42653e-05,0.00101618
468,11425.8,4.30164e-05,0.000985262
469,11450.2,4.25829e-05,0.000993319
470,11474.6,4.30084e-05,0.00110974
471,11499,4.45384e-05,0.00118184
472,11523.4,4.39693e-05,0.00104544
473,11547.9,4.47793e-05,0.000958351
474,11572.3,4.46529e-05,0.000930424
475,11596.7,4.33075e-05,0.000940675
476,11621.1,4.39457e-05,0.0010082
477,11645.5,4.64087e-05,0.00101575
478,11669.9,4.70844e-05,0.00102021
479,11694.3,4.53062e-05,0.000992624
480,11718.8,4.23157e-05,0.00103907
481,11743.2,4.11334e-05,0.0011474
482,11767.6,4.27061e-05,0.00112845
483,11792,4.44056e-05,0.00104321
484,11816.4,4.41252e-05,0.000970668
485,11840.8,4.18518e-05,0.000955957
486,11865.2,4.14869e-05,0.000971633
487,11889.6,4.2296e-05,0.000957055
488,11914.1,4.14588e-05,0.000979311
489,11938.5,4.06541e-05,0.0010485
490,11962.9,4.09385e-05,0.00105134
491,11987.3,4.33107e-05,0.00109315
492,12011.7,4.49102e-05,0.00109139
493,12036.1,4.4782e-05,0.00106261
494,12060.5,4.40087e-05,0.00106601
495,12085,4.31864e-05,0.00102237
496,12109.4,4.21309e-05,0.000967516
497,12133.8,4.19985e-05,0.000974035
498,12158.2,4.23359e-05,0.00098809
499,12182.6,4.0775e-05,0.000982103
500,12207,4.04752e-05,0.000975467
501,12231.4,4.16413e-05,0.00107359
502,12255.9,4.18776e-05,0.00115832
503,12280.3,4.24842e-05,0.0010866
504,12304.7,4.29381e-05,0.00100979
505,12329.1,4.30931e-05,0.000976343
506,12353.5,4.12669e-05,0.000984
507,12377.9,4.0504e-05,0.000999676
508,12402.3,4.10304e-05,0.000992548
509,12426.8,4.20012e-05,0.000993047
510,12451.2,4.27037e-05,0.00102882
511,12475.6,4.33642e-05,0.00111787
512,12500,4.39129e-05,0.00118835
513,12524.4,4.45287e-05,0.00112041
514,12548.8,4.4786e-05,0.00104578
515,12573.2,4.52332e-05,0.00103885
516,12597.7,4.4698e-05,0.00105223
517,12622.1,4.23771e-05,0.00101909
518,12646.5,4.30083e-05,0.000993955
519,12670.9,4.37747e-05,0.000977074
520,12695.3,4.39569e-05,0.000997901
521,12719.7,4.35124e-05,0.00103638
522,12744.1,4.38031e-05,0.00110314
523,12768.6,4.39865e-05,0.0010437
524,12793,4.3833e-05,0.000987669
525,12817.4,4.45439e-05,0.000981855
526,12841.8,4.32419e-05,0.000992042
527,12866.2,4.30458e-05,0.000998947
528,12890.6,4.35904e-05,0.000973817
529,12915,4.33931e-05,0.000933504
530,12939.5,4.28884e-05,0.000938347
531,12963.9,4.29607e-05,0.000975791
532,12988.3,4.38535e-05,0.00107121
533,13012.7,4.43709e-05,0.00104411
534,13037.1,4.32203e-05,0.00101651
535,13061.5,4.34387e-05,0.0010537
536,13085.9,4.49267e-05,0.00105164
537,13110.4,4.33757e-05,0.00100739
538,13134.8,4.1871e-05,0.000981837
539,13159.2,4.26777e-05,0.000986632
540,13183.6,4.13742e-05,0.00100236
541,13208,4.17707e-05,0.00108571
542,13232.4,4.48414e-05,0.0011416
543,13256.8,4.59903e-05,0.00111028
544,13281.3,4.31124e-05,0.00102164
545,13305.7,3.97803e-05,0.000960571
546,13330.1,4.02546e-05,0.000998081
547,13354.5,4.25028e-05,0.00101769
548,13378.9,4.44873e-05,0.000977758
549,13403.3,4.47644e-05,0.000994207
550,13427.7,4.38258e-05,0.000983315
551,13452.1,4.24102e-05,0.000978847
552,13476.6,4.27987e-05,0.00101439
553,13501,4.46311e-05,0.00108699
554,13525.4,4.31329e-05,0.00106858
555,13549.8,4.2714e-05,0.00103419
556,13574.2,4.28605e-05,0.00100245
557,13598.6,4.35374e-05,0.000963551
558,13623,4.45408e-05,0.000982233
559,13647.5,4.50403e-05,0.0010394
560,13671.9,4.69532e-05,0.001026
561,13696.3,4.649e-05,0.000979649
562,13720.7,4.47278e-05,0.00101847
563,13745.1,4.41449e-05,0.00107791
564,13769.5,4.47614e-05,0.0010762
565,13793.9,4.42863e-05,0.00105275
566,13818.4,4.32728e-05,0.00102127
567,13842.8,4.26434e-05,0.000985262
568,13867.2,4.33829e-05,0.00101394
569,13891.6,4.27282e-05,0.00103786
570,13916,4.09676e-05,0.000974947
571,13940.4,4.24012e-05,0.00095585
572,13964.8,4.41385e-05,0.0010005
573,13989.3,4.31429e-05,0.00106075
574,14013.7,4.29006e-05,0.00103787
575,14038.1,4.39961e-05,0.00101472
576,14062.5,4.30411e-05,0.000952401
577,14086.9,4.2445e-05,0.000910053
578,14111.3,4.09918e-05,0.000920625
579,14135.7,4.18637e-05,0.000957747
580,14160.2,4.2553e-05,0.000992479
581,14184.6,4.2405e-05,0.000988814
582,14209,4.35316e-05,0.000991977
583,14233.4,4.34525e-05,0.00104918
584,14257.8,4.3085e-05,0.0010748
585,14282.2,4.41068e-05,0.00101491
586,14306.6,4.46921e-05,0.000969317
587,14331.1,4.40819e-05,0.000987541
588,14355.5,4.32283e-05,0.000985593
589,14379.9,4.23841e-05,0.000979094
590,14404.3,4.23831e-05,0.000987835
591,14428.7,4.29224e-05,0.00102495
592,14453.1,4.44378e-05,0.0010031
593,14477.5,4.48293e-05,0.000995137
594,14502,4.5332e-05,0.00102895
595,14526.4,4.62589e-05,0.00102185
596,14550.8,4.64525e-05,0.0010037
597,14575.2,4.51383e-05,0.00101
598,14599.6,4.19842e-05,0.000977774
599,14624,4.08032e-05,0.000947328
600,14648.4,4.3013e-05,0.00097766
601,14672.9,4.28696e-05,0.000952419
602,14697.3,4.34394e-05,0.000938145
603,14721.7,4.51259e-05,0.000946848
604,14746.1,4.44282e-05,0.000994176
605,14770.5,4.35178e-05,0.00100657
606,14794.9,4.45103e-05,0.00100494
607,14819.3,4.49652e-05,0.000982509
608,14843.8,4.48878e-05,0.000951267
609,14868.2,4.56266e-05,0.000947903
610,14892.6,4.67506e-05,0.00097142
611,14917,4.70255e-05,0.00095993
612,14941.4,4.48723e-05,0.000967153
613,14965.8,4.25035e-05,0.000960503
614,14990.2,4.31005e-05,0.000978804
615,15014.6,4.23926e-05,0.00100224
616,15039.1,4.36407e-05,0.00101846
617,15063.5,4.47611e-05,0.00100847
618,15087.9,4.38242e-05,0.000986783
619,15112.3,4.45172e-05,0.000970633
620,15136.7,4.46966e-05,0.000987085
621,15161.1,4.37046e-05,0.00100692
622,15185.5,4.29248e-05,0.000973717
623,15210,4.42955e-05,0.000971923
624,15234.4,4.5147e-05,0.0010266
625,15258.8,4.45298e-05,0.0010267
626,15283.2,4.45586e-05,0.000996309
627,15307.6,4.47825e-05,0.000960215
628,15332,4.28641e-05,0.00093296
629,15356.4,4.15552e-05,0.00094588
630,15380.9,4.16726e-05,0.000972702
631,15405.3,4.21802e-05,0.00102468
632,15429.7,4.17193e-05,0.00103725
633,15454.1,4.14051e-05,0.000996011
634,15478.5,4.3205e-05,0.000988437
635,15502.9,4.4546e-05,0.00102821
636,15527.3,4.26869e-05,0.00102759
637,15551.8,4.17394e-05,0.00102438
638,15576.2,4.37378e-05,0.00105303
639,15600.6,4.46867e-05,0.00106211
640,15625,4.23909e-05,0.00101805
641,15649.4,4.17956e-05,0.000989348
642,15673.8,4.2141e-05,0.00100229
643,15698.2,4.26029e-05,0.00102428
644,15722.7,4.20569e-05,0.00106342
645,15747.1,4.04949e-05,0.00106222
646,15771.5,4.06061e-05,0.000980794
647,15795.9,4.15391e-05,0.000951005
648,15820.3,4.1692e-05,0.000950723
649,15844.7,4.15662e-05,0.000941242
650,15869.1,4.04728e-05,0.000915591
651,15893.6,4.12045e-05,0.000947217
652,15918,4.36266e-05,0.000993897
653,15942.4,4.48686e-05,0.00147216
654,15966.8,5.74242e-05,0.00433487
655,15991.2,8.08731e-05,0.00729042
