;Scopy version,f4beeb1
;Exported on,Monday October 14/10/2024
;Device,M2K
;Nr of samples,4096
;Sample rate,0
;Tool,Spectrum Analyzer
;Additional Information,Exponential RMS,Blackman-Harris,100,Exponential RMS,Blackman-Harris,100,
Sample,Frequency(Hz),Amplitude CH1(V/?Hz),Amplitude CH2(V/?Hz)
0,1,0.00762458,0.00215062
1,24.4141,0.00762458,0.00215062
2,48.8281,0.00220763,0.000927571
3,73.2422,0.000188664,0.000543493
4,97.6563,4.57775e-05,0.000534832
5,122.07,4.71525e-05,0.000539131
6,146.484,4.80896e-05,0.000526158
7,170.898,4.57561e-05,0.000519166
8,195.313,4.51806e-05,0.000520645
9,219.727,4.62822e-05,0.000503384
10,244.141,4.55726e-05,0.000511959
11,268.555,4.31662e-05,0.000533221
12,292.969,4.38443e-05,0.000547051
13,317.383,4.47089e-05,0.000545143
14,341.797,4.50647e-05,0.000538898
15,366.211,4.51364e-05,0.000553254
16,390.625,4.44673e-05,0.000556701
17,415.039,4.19224e-05,0.000532045
18,439.453,4.02818e-05,0.000520624
19,463.867,4.11539e-05,0.000544788
20,488.281,4.28499e-05,0.000568832
21,512.695,4.52922e-05,0.00054876
22,537.109,4.79552e-05,0.00054614
23,561.523,4.689e-05,0.000563207
24,585.938,4.31129e-05,0.000565776
25,610.352,4.29407e-05,0.000535348
26,634.766,4.51135e-05,0.000516251
27,659.18,4.58234e-05,0.000524459
28,683.594,4.41833e-05,0.000534639
29,708.008,4.359e-05,0.000528939
30,732.422,4.60584e-05,0.000539195
31,756.836,4.68972e-05,0.000565332
32,781.25,4.50339e-05,0.0005724
33,805.664,4.55591e-05,0.000564161
34,830.078,4.59189e-05,0.000546408
35,854.492,4.63109e-05,0.000532228
36,878.906,4.71257e-05,0.000514836
37,903.32,4.84616e-05,0.000528116
38,927.734,4.90868e-05,0.000540361
39,952.148,4.86787e-05,0.000514638
40,976.563,4.75946e-05,0.000522055
41,1000.98,4.59765e-05,0.000511613
42,1025.39,4.53017e-05,0.000488622
43,1049.8,4.42279e-05,0.000496863
44,1074.22,4.37045e-05,0.000507522
45,1098.63,4.52113e-05,0.00052513
46,1123.05,4.62247e-05,0.000517621
47,1147.46,4.7337e-05,0.000496175
48,1171.88,4.61847e-05,0.000491773
49,1196.29,4.3484e-05,0.00051678
50,1220.7,4.24517e-05,0.000535052
51,1245.12,4.38465e-05,0.000525074
52,1269.53,4.43945e-05,0.000512541
53,1293.95,4.30872e-05,0.000488153
54,1318.36,4.2489e-05,0.000478226
55,1342.77,4.25525e-05,0.000510719
56,1367.19,4.18506e-05,0.000526273
57,1391.6,4.36446e-05,0.00052736
58,1416.02,4.45262e-05,0.000525377
59,1440.43,4.32999e-05,0.000506976
60,1464.84,4.22192e-05,0.000491911
61,1489.26,4.11674e-05,0.000503956
62,1513.67,4.30413e-05,0.000507972
63,1538.09,4.39201e-05,0.000501232
64,1562.5,4.29316e-05,0.00051065
65,1586.91,4.09919e-05,0.000535015
66,1611.33,3.90314e-05,0.000554509
67,1635.74,3.99253e-05,0.000548779
68,1660.16,4.38364e-05,0.000516795
69,1684.57,4.59166e-05,0.000484486
70,1708.98,4.48168e-05,0.000507015
71,1733.4,4.24824e-05,0.000530188
72,1757.81,4.31043e-05,0.000513389
73,1782.23,4.36162e-05,0.000517449
74,1806.64,4.20634e-05,0.000534792
75,1831.05,4.21944e-05,0.000529575
76,1855.47,4.21355e-05,0.000531312
77,1879.88,4.17398e-05,0.000547264
78,1904.3,4.26478e-05,0.000555826
79,1928.71,4.31474e-05,0.000549545
80,1953.13,4.43519e-05,0.000547099
81,1977.54,4.38432e-05,0.000577468
82,2001.95,4.29095e-05,0.000643146
83,2026.37,4.3208e-05,0.000714456
84,2050.78,4.22227e-05,0.00078695
85,2075.2,4.25083e-05,0.000848263
86,2099.61,4.41976e-05,0.00102001
87,2124.02,4.56809e-05,0.00135122
88,2148.44,4.9194e-05,0.00171737
89,2172.85,5.19795e-05,0.00190761
90,2197.27,4.88715e-05,0.00193088
91,2221.68,4.87697e-05,0.00197543
92,2246.09,5.13552e-05,0.00219162
93,2270.51,5.27493e-05,0.00241187
94,2294.92,5.23723e-05,0.00243827
95,2319.34,5.13425e-05,0.002286
96,2343.75,5.01987e-05,0.00213881
97,2368.16,4.94984e-05,0.0019521
98,2392.58,4.86123e-05,0.00168963
99,2416.99,4.6407e-05,0.00149397
100,2441.41,4.44777e-05,0.00129284
101,2465.82,4.2581e-05,0.00111391
102,2490.23,4.14851e-05,0.000948469
103,2514.65,4.27772e-05,0.000806263
104,2539.06,4.6189e-05,0.000725463
105,2563.48,4.69338e-05,0.000662037
106,2587.89,4.41988e-05,0.00061099
107,2612.3,4.36524e-05,0.000572463
108,2636.72,4.52082e-05,0.000539926
109,2661.13,4.6679e-05,0.00054844
110,2685.55,4.70406e-05,0.000566707
111,2709.96,4.50916e-05,0.000563447
112,2734.38,4.3323e-05,0.000554154
113,2758.79,4.3383e-05,0.000538642
114,2783.2,4.22204e-05,0.000522944
115,2807.62,4.06252e-05,0.000504524
116,2832.03,4.12847e-05,0.0005132
117,2856.45,4.22586e-05,0.000542515
118,2880.86,4.06466e-05,0.000541947
119,2905.27,3.93595e-05,0.000535901
120,2929.69,4.07784e-05,0.000532138
121,2954.1,4.08917e-05,0.00050271
122,2978.52,3.94468e-05,0.000502407
123,3002.93,4.03696e-05,0.000513701
124,3027.34,4.23872e-05,0.000507559
125,3051.76,4.23926e-05,0.000494378
126,3076.17,4.20149e-05,0.000497818
127,3100.59,4.38764e-05,0.000497472
128,3125,4.44048e-05,0.000519261
129,3149.41,4.37267e-05,0.000539879
130,3173.83,4.25742e-05,0.000516382
131,3198.24,4.2352e-05,0.000497581
132,3222.66,4.3274e-05,0.000530522
133,3247.07,4.47701e-05,0.000542142
134,3271.48,4.50734e-05,0.000536283
135,3295.9,4.3038e-05,0.0005214
136,3320.31,4.19563e-05,0.000501904
137,3344.73,4.06274e-05,0.000497547
138,3369.14,4.06689e-05,0.000501752
139,3393.55,4.35414e-05,0.000500771
140,3417.97,4.60641e-05,0.000502133
141,3442.38,4.58954e-05,0.000495413
142,3466.8,4.36761e-05,0.000493974
143,3491.21,4.19862e-05,0.000512068
144,3515.63,4.24285e-05,0.000500725
145,3540.04,4.4312e-05,0.000494421
146,3564.45,4.50682e-05,0.000502366
147,3588.87,4.43879e-05,0.000506112
148,3613.28,4.4025e-05,0.00049573
149,3637.7,4.34269e-05,0.00048737
150,3662.11,4.14941e-05,0.000484723
151,3686.52,4.11442e-05,0.000494966
152,3710.94,4.17975e-05,0.000524919
153,3735.35,4.06951e-05,0.000551403
154,3759.77,4.1574e-05,0.000535357
155,3784.18,4.34985e-05,0.000510472
156,3808.59,4.26493e-05,0.000498363
157,3833.01,4.12218e-05,0.000492358
158,3857.42,4.28226e-05,0.000503982
159,3881.84,4.59976e-05,0.000492453
160,3906.25,4.66896e-05,0.000492591
161,3930.66,4.28409e-05,0.000524045
162,3955.08,4.08983e-05,0.000548493
163,3979.49,4.16477e-05,0.000566128
164,4003.91,4.17398e-05,0.00056315
165,4028.32,4.12121e-05,0.000516517
166,4052.73,4.14238e-05,0.00049484
167,4077.15,4.28377e-05,0.000503543
168,4101.56,4.38916e-05,0.000501898
169,4125.98,4.55649e-05,0.000497103
170,4150.39,4.63531e-05,0.000501986
171,4174.8,4.42832e-05,0.000508854
172,4199.22,4.20989e-05,0.000517809
173,4223.63,4.27155e-05,0.00054151
174,4248.05,4.43244e-05,0.000551218
175,4272.46,4.54285e-05,0.000543195
176,4296.88,4.45896e-05,0.000545092
177,4321.29,4.32636e-05,0.000541788
178,4345.7,4.32361e-05,0.000523801
179,4370.12,4.19835e-05,0.000516647
180,4394.53,4.08312e-05,0.000533064
181,4418.95,4.28329e-05,0.00053657
182,4443.36,4.44856e-05,0.000522011
183,4467.77,4.39953e-05,0.000514495
184,4492.19,4.33501e-05,0.000523998
185,4516.6,4.25629e-05,0.000532614
186,4541.02,4.19282e-05,0.000507773
187,4565.43,4.14215e-05,0.00048194
188,4589.84,4.11548e-05,0.000476491
189,4614.26,4.18641e-05,0.000483319
190,4638.67,4.30711e-05,0.000492608
191,4663.09,4.42557e-05,0.000490883
192,4687.5,4.38508e-05,0.000493043
193,4711.91,4.135e-05,0.00049865
194,4736.33,4.28818e-05,0.000516578
195,4760.74,4.48497e-05,0.000512059
196,4785.16,4.43908e-05,0.000508717
197,4809.57,4.48292e-05,0.00050119
198,4833.98,4.36537e-05,0.000500151
199,4858.4,4.23504e-05,0.000505089
200,4882.81,4.07844e-05,0.000486948
201,4907.23,4.05242e-05,0.000475104
202,4931.64,4.31936e-05,0.000487705
