;Scopy version,f4beeb1
;Exported on,Monday October 14/10/2024
;Device,M2K
;Nr of samples,4096
;Sample rate,0
;Tool,Spectrum Analyzer
;Additional Information,Exponential RMS,Blackman-Harris,100,Exponential RMS,Blackman-Harris,100,
Sample,Frequency(Hz),Amplitude CH1(V/?Hz),Amplitude CH2(V/?Hz)
91,2221.68,4.33259e-05,2.81868e-05
92,2246.09,4.40347e-05,3.04733e-05
93,2270.51,4.48343e-05,3.13602e-05
94,2294.92,4.30419e-05,3.27552e-05
95,2319.34,4.22529e-05,3.5374e-05
96,2343.75,4.27196e-05,3.82265e-05
97,2368.16,4.24089e-05,4.29776e-05
98,2392.58,4.28833e-05,5.14321e-05
99,2416.99,4.53765e-05,6.53665e-05
100,2441.41,4.65472e-05,8.51102e-05
101,2465.82,4.55763e-05,0.0001018
102,2490.23,4.58025e-05,0.000113597
103,2514.65,4.7667e-05,0.000123023
104,2539.06,4.88094e-05,0.000128675
105,2563.48,4.85235e-05,0.000132844
106,2587.89,4.70747e-05,0.000130402
107,2612.3,4.65346e-05,0.00012267
108,2636.72,4.66298e-05,0.000115707
109,2661.13,4.6703e-05,0.000109564
110,2685.55,4.53746e-05,9.64495e-05
111,2709.96,4.27776e-05,8.13803e-05
112,2734.38,4.28146e-05,7.11637e-05
113,2758.79,4.32529e-05,5.95316e-05
114,2783.2,4.22265e-05,5.00566e-05
115,2807.62,4.17766e-05,4.45399e-05
116,2832.03,4.28478e-05,3.83124e-05
117,2856.45,4.3691e-05,3.3225e-05
118,2880.86,4.29139e-05,3.14214e-05
119,2905.27,4.18744e-05,3.13434e-05
120,2929.69,4.16658e-05,2.94035e-05
121,2954.1,4.29991e-05,2.68999e-05
122,2978.52,4.33899e-05,2.73586e-05
123,3002.93,4.33543e-05,2.95767e-05
124,3027.34,4.49324e-05,2.94886e-05
125,3051.76,4.51763e-05,2.80403e-05
126,3076.17,4.50873e-05,2.77755e-05
127,3100.59,4.51227e-05,2.73266e-05
128,3125,4.43654e-05,2.76696e-05
129,3149.41,4.45357e-05,2.75683e-05
130,3173.83,4.36165e-05,2.68861e-05
131,3198.24,4.36066e-05,2.67201e-05
132,3222.66,4.66298e-05,2.67034e-05
133,3247.07,4.74534e-05,2.65256e-05
134,3271.48,4.62942e-05,2.64816e-05
135,3295.9,4.39731e-05,2.64495e-05
136,3320.31,4.0403e-05,2.54848e-05
137,3344.73,4.15689e-05,2.38438e-05
138,3369.14,4.33113e-05,2.52183e-05
139,3393.55,4.30512e-05,2.62569e-05
140,3417.97,4.22348e-05,2.54929e-05
141,3442.38,4.24823e-05,2.60292e-05
142,3466.8,4.3399e-05,2.66332e-05
143,3491.21,4.44424e-05,2.60806e-05
144,3515.63,4.61243e-05,2.61292e-05
145,3540.04,4.57469e-05,2.57178e-05
146,3564.45,4.35048e-05,2.44685e-05
147,3588.87,4.3857e-05,2.49589e-05
148,3613.28,4.54407e-05,2.56807e-05
149,3637.7,4.49057e-05,2.57196e-05
150,3662.11,4.34771e-05,2.51953e-05
151,3686.52,4.2696e-05,2.41296e-05
152,3710.94,4.49205e-05,2.56272e-05
153,3735.35,4.66631e-05,2.78266e-05
154,3759.77,4.62056e-05,2.73855e-05
155,3784.18,4.50636e-05,2.54753e-05
156,3808.59,4.6245e-05,2.58396e-05
157,3833.01,4.70057e-05,2.65156e-05
158,3857.42,4.55285e-05,2.61739e-05
159,3881.84,4.39441e-05,2.59916e-05
160,3906.25,4.39523e-05,2.61304e-05
161,3930.66,4.40846e-05,2.55614e-05
162,3955.08,4.32264e-05,2.55521e-05
163,3979.49,4.34096e-05,2.63399e-05
164,4003.91,4.53608e-05,2.68984e-05
165,4028.32,4.68872e-05,2.55075e-05
166,4052.73,4.50841e-05,2.58046e-05
167,4077.15,4.1662e-05,2.6796e-05
168,4101.56,4.08992e-05,2.64582e-05
169,4125.98,4.18601e-05,2.60526e-05
170,4150.39,4.40203e-05,2.66096e-05
171,4174.8,4.55287e-05,2.75894e-05
172,4199.22,4.43175e-05,2.78597e-05
173,4223.63,4.39415e-05,2.81634e-05
174,4248.05,4.54094e-05,2.8798e-05
175,4272.46,4.51187e-05,2.66612e-05
176,4296.88,4.50736e-05,2.50177e-05
177,4321.29,4.52258e-05,2.62894e-05
178,4345.7,4.42111e-05,2.70619e-05
179,4370.12,4.4893e-05,2.62809e-05
180,4394.53,4.50982e-05,2.55008e-05
181,4418.95,4.52572e-05,2.66454e-05
182,4443.36,4.34253e-05,2.8012e-05
183,4467.77,4.16924e-05,2.81949e-05
184,4492.19,4.32603e-05,2.85453e-05
185,4516.6,4.42338e-05,2.75407e-05
186,4541.02,4.48457e-05,2.66984e-05
187,4565.43,4.61739e-05,2.67355e-05
188,4589.84,4.68572e-05,2.62004e-05
189,4614.26,4.51988e-05,2.63242e-05
190,4638.67,4.40764e-05,2.63742e-05
191,4663.09,4.55402e-05,2.56374e-05
192,4687.5,4.6442e-05,2.62113e-05
193,4711.91,4.61979e-05,2.78325e-05
194,4736.33,4.59281e-05,2.85506e-05
195,4760.74,4.39268e-05,2.72656e-05
196,4785.16,4.25528e-05,2.59813e-05
197,4809.57,4.33146e-05,2.75776e-05
198,4833.98,4.46859e-05,2.79455e-05
199,4858.4,4.61223e-05,2.64396e-05
200,4882.81,4.46458e-05,2.61175e-05
201,4907.23,4.34008e-05,2.71788e-05
202,4931.64,4.3721e-05,2.66138e-05
203,4956.05,4.35449e-05,2.63637e-05
204,4980.47,4.26468e-05,2.69268e-05
205,5004.88,4.42873e-05,2.70092e-05
206,5029.3,4.5926e-05,2.6007e-05
207,5053.71,4.62414e-05,2.57116e-05
208,5078.13,4.54061e-05,2.57927e-05
209,5102.54,4.41346e-05,2.69425e-05
210,5126.95,4.52235e-05,2.88973e-05
211,5151.37,4.56107e-05,2.83908e-05
212,5175.78,4.48488e-05,2.67255e-05
213,5200.2,4.37724e-05,2.56239e-05
214,5224.61,4.37498e-05,2.53197e-05
215,5249.02,4.54531e-05,2.59853e-05
216,5273.44,4.54656e-05,2.60824e-05
217,5297.85,4.59412e-05,2.64683e-05
218,5322.27,4.75539e-05,2.6562e-05
219,5346.68,4.85416e-05,2.74178e-05
220,5371.09,4.71419e-05,2.72709e-05
221,5395.51,4.58641e-05,2.7623e-05
222,5419.92,4.92853e-05,2.90752e-05
223,5444.34,5.05311e-05,2.84356e-05
224,5468.75,4.52305e-05,2.67183e-05
225,5493.16,4.45499e-05,2.64195e-05
226,5517.58,4.82785e-05,2.62249e-05
227,5541.99,4.92495e-05,2.53894e-05
228,5566.41,4.91554e-05,2.48288e-05
229,5590.82,4.80084e-05,2.56749e-05
230,5615.23,4.83567e-05,2.60426e-05
231,5639.65,4.97578e-05,2.52754e-05
232,5664.06,4.81407e-05,2.4948e-05
233,5688.48,4.75111e-05,2.58637e-05
234,5712.89,4.69082e-05,2.67795e-05
235,5737.3,4.59735e-05,2.7894e-05
236,5761.72,4.65933e-05,2.79662e-05
237,5786.13,4.51663e-05,2.60569e-05
238,5810.55,4.32218e-05,2.43271e-05
239,5834.96,4.45929e-05,2.42357e-05
240,5859.38,4.73301e-05,2.45673e-05
241,5883.79,4.83993e-05,2.4085e-05
242,5908.2,4.84672e-05,2.48796e-05
243,5932.62,4.85445e-05,2.58863e-05
244,5957.03,4.63167e-05,2.61577e-05
245,5981.45,4.50891e-05,2.7486e-05
246,6005.86,4.40736e-05,2.84295e-05
247,6030.27,4.38999e-05,2.72273e-05
248,6054.69,4.58197e-05,2.6452e-05
249,6079.1,4.66527e-05,2.65594e-05
250,6103.52,4.48889e-05,2.60942e-05
251,6127.93,4.43938e-05,2.48945e-05
252,6152.34,4.50719e-05,2.3738e-05
253,6176.76,4.5208e-05,2.49254e-05
254,6201.17,4.58625e-05,2.62267e-05
255,6225.59,4.64267e-05,2.64087e-05
256,6250,4.8303e-05,2.74329e-05
257,6274.41,4.82842e-05,2.695e-05
258,6298.83,4.73428e-05,2.62281e-05
259,6323.24,4.80609e-05,2.65653e-05
260,6347.66,4.99994e-05,2.66259e-05
261,6372.07,5.06299e-05,2.61908e-05
262,6396.48,5.04798e-05,2.58628e-05
263,6420.9,4.88516e-05,2.50725e-05
264,6445.31,4.68052e-05,2.49863e-05
265,6469.73,4.59378e-05,2.66651e-05
266,6494.14,4.59571e-05,2.70078e-05
267,6518.55,4.53903e-05,2.54813e-05
268,6542.97,4.52363e-05,2.41605e-05
269,6567.38,4.66482e-05,2.50374e-05
270,6591.8,4.66449e-05,2.6569e-05
271,6616.21,4.55269e-05,2.63529e-05
272,6640.63,4.60762e-05,2.41146e-05
273,6665.04,4.62976e-05,2.36222e-05
274,6689.45,4.60252e-05,2.46263e-05
275,6713.87,4.53017e-05,2.4711e-05
276,6738.28,4.48885e-05,2.65486e-05
277,6762.7,4.56117e-05,2.74124e-05
278,6787.11,4.55594e-05,2.68187e-05
279,6811.52,4.53271e-05,2.49313e-05
280,6835.94,4.51848e-05,2.42882e-05
281,6860.35,4.74159e-05,2.50736e-05
282,6884.77,4.80002e-05,2.48694e-05
283,6909.18,4.67126e-05,2.38068e-05
284,6933.59,4.70365e-05,2.43239e-05
285,6958.01,4.68733e-05,2.57838e-05
286,6982.42,4.50665e-05,2.8063e-05
287,7006.84,4.55021e-05,2.87975e-05
288,7031.25,4.70198e-05,2.76601e-05
289,7055.66,4.8153e-05,2.61853e-05
290,7080.08,4.70773e-05,2.55187e-05
291,7104.49,4.38603e-05,2.50221e-05
292,7128.91,4.41734e-05,2.4774e-05
293,7153.32,4.5399e-05,2.46781e-05
294,7177.73,4.46298e-05,2.48339e-05
295,7202.15,4.59898e-05,2.62649e-05
296,7226.56,4.57391e-05,2.84665e-05
297,7250.98,4.5724e-05,2.86726e-05
298,7275.39,4.70903e-05,2.62101e-05
299,7299.8,4.70684e-05,2.45493e-05
300,7324.22,4.57779e-05,2.37582e-05
301,7348.63,4.47682e-05,2.36079e-05
302,7373.05,4.54334e-05,2.45253e-05
303,7397.46,4.62231e-05,2.58213e-05
304,7421.88,4.68354e-05,2.5872e-05
305,7446.29,4.63496e-05,2.57699e-05
306,7470.7,4.42363e-05,2.71928e-05
307,7495.12,4.31449e-05,2.94294e-05
308,7519.53,4.4114e-05,2.87708e-05
309,7543.95,4.27055e-05,2.67536e-05
310,7568.36,4.35578e-05,2.5791e-05
311,7592.77,4.59162e-05,2.69284e-05
312,7617.19,4.57019e-05,2.74006e-05
313,7641.6,4.58696e-05,2.63234e-05
314,7666.02,4.61297e-05,2.5296e-05
315,7690.43,4.7168e-05,2.44889e-05
316,7714.84,4.56487e-05,2.49629e-05
317,7739.26,4.45276e-05,2.7339e-05
318,7763.67,4.58287e-05,2.84587e-05
319,7788.09,4.57357e-05,2.63137e-05
320,7812.5,4.53406e-05,2.52843e-05
321,7836.91,4.54436e-05,2.43497e-05
322,7861.33,4.36511e-05,2.45287e-05
323,7885.74,4.26743e-05,2.43043e-05
324,7910.16,4.47939e-05,2.47483e-05
325,7934.57,4.72871e-05,3.23642e-05
326,7958.98,4.88928e-05,9.6585e-05
327,7983.4,5.37494e-05,0.000198997
328,8007.81,5.48707e-05,0.000213288
329,8032.23,4.79579e-05,0.000124152
330,8056.64,4.4679e-05,4.31041e-05
331,8081.05,4.44199e-05,2.54137e-05
332,8105.47,4.52183e-05,2.55309e-05
333,8129.88,4.29592e-05,2.62053e-05
334,8154.3,4.09996e-05,2.55725e-05
335,8178.71,4.32712e-05,2.47286e-05
336,8203.13,4.47118e-05,2.43946e-05
337,8227.54,4.47308e-05,2.68367e-05
338,8251.95,4.41855e-05,2.84561e-05
339,8276.37,4.42475e-05,2.70302e-05
340,8300.78,4.46235e-05,2.57046e-05
341,8325.2,4.43069e-05,2.46524e-05
342,8349.61,4.46986e-05,2.47887e-05
343,8374.02,4.45126e-05,2.51586e-05
344,8398.44,4.38586e-05,2.60449e-05
345,8422.85,4.3089e-05,2.70292e-05
346,8447.27,4.18499e-05,2.71854e-05
347,8471.68,4.13513e-05,2.74497e-05
348,8496.09,4.36584e-05,2.79066e-05
349,8520.51,4.54538e-05,2.64899e-05
350,8544.92,4.66081e-05,2.49849e-05
351,8569.34,4.62392e-05,2.33741e-05
352,8593.75,4.6275e-05,2.25853e-05
353,8618.16,4.44272e-05,2.30423e-05
354,8642.58,4.36588e-05,2.43162e-05
355,8666.99,4.57962e-05,2.49314e-05
356,8691.41,4.48704e-05,2.52463e-05
357,8715.82,4.22255e-05,2.65335e-05
358,8740.23,4.13606e-05,2.83367e-05
359,8764.65,4.32583e-05,2.71162e-05
360,8789.06,4.59133e-05,2.53252e-05
361,8813.48,4.70863e-05,2.66099e-05
362,8837.89,4.51248e-05,2.68749e-05
363,8862.3,4.37166e-05,2.57591e-05
364,8886.72,4.54658e-05,2.47171e-05
365,8911.13,4.48853e-05,2.3809e-05
366,8935.55,4.32623e-05,2.36995e-05
367,8959.96,4.26542e-05,2.44577e-05
368,8984.38,4.20388e-05,2.75307e-05
369,9008.79,4.28648e-05,2.85992e-05
370,9033.2,4.46189e-05,2.65898e-05
371,9057.62,4.58611e-05,2.56718e-05
372,9082.03,4.50412e-05,2.60416e-05
373,9106.45,4.44308e-05,2.57676e-05
374,9130.86,4.64521e-05,2.48789e-05
375,9155.27,4.77282e-05,2.48988e-05
376,9179.69,4.47245e-05,2.53552e-05
377,9204.1,4.28752e-05,2.60808e-05
378,9228.52,4.52242e-05,2.76293e-05
379,9252.93,4.70669e-05,2.86895e-05
380,9277.34,4.60945e-05,2.80035e-05
381,9301.76,4.40495e-05,2.59922e-05
382,9326.17,4.21471e-05,2.33345e-05
383,9350.59,4.13999e-05,2.30979e-05
384,9375,4.20089e-05,2.38144e-05
385,9399.41,4.22741e-05,2.4416e-05
386,9423.83,4.32425e-05,2.47956e-05
387,9448.24,4.48357e-05,2.53173e-05
388,9472.66,4.44948e-05,2.64333e-05
389,9497.07,4.47514e-05,2.7684e-05
390,9521.48,4.54657e-05,2.59248e-05
391,9545.9,4.53586e-05,2.41462e-05
392,9570.31,4.52988e-05,2.47122e-05
393,9594.73,4.1913e-05,2.44063e-05
394,9619.14,4.10876e-05,2.35739e-05
395,9643.55,4.3625e-05,2.3923e-05
396,9667.97,4.36398e-05,2.45162e-05
397,9692.38,4.34162e-05,2.3763e-05
398,9716.8,4.5894e-05,2.49816e-05
399,9741.21,4.5687e-05,2.84111e-05
400,9765.63,4.50908e-05,2.91104e-05
401,9790.04,4.54647e-05,2.76473e-05
402,9814.45,4.64143e-05,2.68867e-05
403,9838.87,4.51188e-05,2.67635e-05
404,9863.28,4.14208e-05,2.6196e-05
405,9887.7,4.16461e-05,2.53397e-05
406,9912.11,4.37634e-05,2.39945e-05
407,9936.52,4.43583e-05,2.35152e-05
408,9960.94,4.38489e-05,2.46008e-05
409,9985.35,4.42693e-05,2.87744e-05
410,10009.8,4.49791e-05,2.90737e-05
411,10034.2,4.53401e-05,2.52312e-05
412,10058.6,4.55613e-05,2.55813e-05
413,10083,4.3165e-05,2.59318e-05
414,10107.4,4.06305e-05,2.53204e-05
415,10131.8,4.10779e-05,2.51165e-05
416,10156.3,4.08655e-05,2.50024e-05
417,10180.7,4.08812e-05,2.44502e-05
418,10205.1,4.35033e-05,2.45104e-05
419,10229.5,4.27618e-05,2.77858e-05
420,10253.9,4.37829e-05,2.9183e-05
421,10278.3,4.6463e-05,2.61683e-05
422,10302.7,4.57157e-05,2.52669e-05
423,10327.1,4.56255e-05,2.63212e-05
424,10351.6,4.56306e-05,2.55547e-05
425,10376,4.49451e-05,2.41168e-05
426,10400.4,4.42278e-05,2.38018e-05
427,10424.8,4.2942e-05,2.55982e-05
428,10449.2,4.35432e-05,2.74093e-05
429,10473.6,4.4859e-05,2.95296e-05
430,10498,4.53073e-05,3.04078e-05
431,10522.5,4.34008e-05,2.77767e-05
432,10546.9,4.26193e-05,2.5548e-05
433,10571.3,4.33711e-05,2.41699e-05
434,10595.7,4.54906e-05,2.32866e-05
435,10620.1,4.70327e-05,2.38574e-05
436,10644.5,4.62271e-05,2.50119e-05
437,10668.9,4.39371e-05,2.46165e-05
438,10693.4,4.41897e-05,2.44004e-05
439,10717.8,4.59218e-05,2.61995e-05
440,10742.2,4.58629e-05,2.84243e-05
441,10766.6,4.39042e-05,2.72789e-05
442,10791,4.34683e-05,2.56971e-05
443,10815.4,4.44996e-05,2.49971e-05
444,10839.8,4.41523e-05,2.48382e-05
445,10864.3,4.51703e-05,2.55758e-05
446,10888.7,4.50842e-05,2.49749e-05
447,10913.1,4.41465e-05,2.43378e-05
448,10937.5,4.39943e-05,2.56415e-05
449,10961.9,4.30439e-05,2.80207e-05
450,10986.3,4.22866e-05,2.98775e-05
451,11010.7,4.33634e-05,2.80186e-05
452,11035.2,4.46129e-05,2.69747e-05
453,11059.6,4.41403e-05,2.72884e-05
454,11084,4.33929e-05,2.52182e-05
455,11108.4,4.42314e-05,2.52561e-05
456,11132.8,4.46304e-05,2.57122e-05
457,11157.2,4.44912e-05,2.62523e-05
458,11181.6,4.51322e-05,2.73884e-05
459,11206.1,4.49136e-05,2.88119e-05
460,11230.5,4.21496e-05,3.18858e-05
461,11254.9,4.19683e-05,3.1318e-05
462,11279.3,4.29951e-05,2.71024e-05
463,11303.7,4.46544e-05,2.47611e-05
464,11328.1,4.50754e-05,2.48823e-05
465,11352.5,4.44282e-05,2.52175e-05
466,11377,4.43543e-05,2.39661e-05
467,11401.4,4.40097e-05,2.49022e-05
468,11425.8,4.51874e-05,2.62355e-05
469,11450.2,4.48699e-05,2.54783e-05
470,11474.6,4.4542e-05,2.56915e-05
471,11499,4.57775e-05,2.72483e-05
472,11523.4,4.51715e-05,2.60835e-05
473,11547.9,4.51926e-05,2.54052e-05
474,11572.3,4.49375e-05,2.51495e-05
475,11596.7,4.36286e-05,2.49019e-05
476,11621.1,4.43249e-05,2.52833e-05
477,11645.5,4.45452e-05,2.62507e-05
478,11669.9,4.39818e-05,2.68745e-05
479,11694.3,4.37495e-05,2.6841e-05
480,11718.8,4.45932e-05,2.85121e-05
481,11743.2,4.60859e-05,3.05556e-05
482,11767.6,4.7201e-05,2.88106e-05
483,11792,4.80536e-05,2.61867e-05
484,11816.4,4.62199e-05,2.55458e-05
485,11840.8,4.17059e-05,2.5112e-05
486,11865.2,4.34162e-05,2.5208e-05
487,11889.6,4.53604e-05,2.52678e-05
488,11914.1,4.50117e-05,2.49439e-05
489,11938.5,4.1966e-05,2.51387e-05
490,11962.9,4.06077e-05,2.60281e-05
491,11987.3,4.20429e-05,2.88431e-05
492,12011.7,4.26136e-05,2.85055e-05
493,12036.1,4.35257e-05,2.61397e-05
494,12060.5,4.49758e-05,2.57732e-05
495,12085,4.50195e-05,2.6475e-05
496,12109.4,4.47241e-05,2.55576e-05
497,12133.8,4.48699e-05,2.38912e-05
498,12158.2,4.53675e-05,2.4985e-05
499,12182.6,4.51824e-05,2.66484e-05
500,12207,4.43853e-05,2.8112e-05
501,12231.4,4.58359e-05,2.98527e-05
502,12255.9,4.47065e-05,2.87705e-05
503,12280.3,4.32579e-05,2.50636e-05
504,12304.7,4.29753e-05,2.46781e-05
505,12329.1,4.21916e-05,2.56964e-05
506,12353.5,4.38316e-05,2.65665e-05
507,12377.9,4.33933e-05,2.68573e-05
508,12402.3,4.19542e-05,2.58847e-05
509,12426.8,4.21242e-05,2.51102e-05
510,12451.2,4.39023e-05,2.57374e-05
511,12475.6,4.67771e-05,2.86519e-05
512,12500,4.60172e-05,3.02878e-05
513,12524.4,4.48063e-05,2.76689e-05
514,12548.8,4.36795e-05,2.57674e-05
515,12573.2,4.05502e-05,2.67949e-05
516,12597.7,4.16614e-05,2.75573e-05
517,12622.1,4.44978e-05,2.6093e-05
518,12646.5,4.38913e-05,2.57161e-05
519,12670.9,4.38991e-05,2.58662e-05
520,12695.3,4.4248e-05,2.55979e-05
521,12719.7,4.38836e-05,2.80193e-05
522,12744.1,4.41619e-05,2.99582e-05
523,12768.6,4.26419e-05,2.65808e-05
524,12793,4.23025e-05,2.5072e-05
525,12817.4,4.32009e-05,2.54077e-05
526,12841.8,4.47491e-05,2.49536e-05
527,12866.2,4.58017e-05,2.4859e-05
528,12890.6,4.44318e-05,2.44937e-05
529,12915,4.17461e-05,2.31101e-05
530,12939.5,4.06766e-05,2.26357e-05
531,12963.9,4.25818e-05,2.52329e-05
532,12988.3,4.47143e-05,2.89137e-05
533,13012.7,4.60637e-05,2.91574e-05
534,13037.1,4.49261e-05,2.59373e-05
535,13061.5,4.46812e-05,2.34856e-05
536,13085.9,4.53645e-05,2.31663e-05
537,13110.4,4.6278e-05,2.38736e-05
538,13134.8,4.58348e-05,2.35305e-05
539,13159.2,4.6016e-05,2.37844e-05
540,13183.6,4.53058e-05,2.46486e-05
541,13208,4.22233e-05,2.47485e-05
542,13232.4,4.15033e-05,2.5902e-05
543,13256.8,4.2487e-05,2.67849e-05
544,13281.3,4.31722e-05,2.61294e-05
545,13305.7,4.41034e-05,2.57171e-05
546,13330.1,4.42929e-05,2.52504e-05
547,13354.5,4.57198e-05,2.41133e-05
548,13378.9,4.70242e-05,2.31758e-05
549,13403.3,4.80569e-05,2.40628e-05
550,13427.7,4.65631e-05,2.56677e-05
551,13452.1,4.58043e-05,2.54726e-05
552,13476.6,4.54509e-05,2.52061e-05
553,13501,4.57448e-05,2.72228e-05
554,13525.4,4.52659e-05,2.70072e-05
555,13549.8,4.69915e-05,2.46255e-05
556,13574.2,4.53738e-05,2.37282e-05
557,13598.6,4.2698e-05,2.46979e-05
558,13623,4.45498e-05,2.49431e-05
559,13647.5,4.57463e-05,2.43511e-05
560,13671.9,4.36237e-05,2.49601e-05
561,13696.3,4.20672e-05,2.61165e-05
562,13720.7,4.17631e-05,2.64774e-05
563,13745.1,4.15801e-05,2.70839e-05
564,13769.5,4.18539e-05,2.54631e-05
565,13793.9,4.36653e-05,2.37425e-05
566,13818.4,4.48876e-05,2.3698e-05
567,13842.8,4.46627e-05,2.38545e-05
568,13867.2,4.52166e-05,2.40017e-05
569,13891.6,4.40813e-05,2.43634e-05
570,13916,4.14481e-05,2.43712e-05
571,13940.4,4.24164e-05,2.43941e-05
572,13964.8,4.35009e-05,2.49661e-05
573,13989.3,4.40445e-05,2.5815e-05
574,14013.7,4.49247e-05,2.54791e-05
575,14038.1,4.47903e-05,2.5797e-05
576,14062.5,4.37039e-05,2.54897e-05
577,14086.9,4.25366e-05,2.36795e-05
578,14111.3,4.19496e-05,2.23235e-05
579,14135.7,4.32728e-05,2.2743e-05
580,14160.2,4.49678e-05,2.37765e-05
581,14184.6,4.41893e-05,2.33459e-05
582,14209,4.21869e-05,2.30454e-05
583,14233.4,4.19468e-05,2.49012e-05
584,14257.8,4.22343e-05,2.57297e-05
585,14282.2,4.27162e-05,2.43549e-05
586,14306.6,4.37468e-05,2.28714e-05
587,14331.1,4.28652e-05,2.28881e-05
588,14355.5,4.29392e-05,2.42403e-05
589,14379.9,4.47547e-05,2.40378e-05
590,14404.3,4.61381e-05,2.33164e-05
591,14428.7,4.53643e-05,2.36562e-05
592,14453.1,4.411e-05,2.39416e-05
593,14477.5,4.39579e-05,2.55838e-05
594,14502,4.37277e-05,2.68238e-05
595,14526.4,4.35149e-05,2.4786e-05
596,14550.8,4.40036e-05,2.44116e-05
597,14575.2,4.39173e-05,2.53708e-05
598,14599.6,4.40204e-05,2.46937e-05
